0,1,2
40.664906,-1.4865822,-24.471422
-18.546858,64.14494,-49.25281
55.815086,33.01848,38.27854
1.5099739,74.88767,-28.304668
22.548246,-74.06614,-36.446835
-25.495779,79.74154,-2.899497
-31.145454,4.92447,-44.21652
30.466845,56.048294,-65.345924
62.396873,17.957897,-4.119906
3.9017253,-38.593777,-17.133892
56.063503,-32.9911,-30.478724
-5.6877685,64.77533,-25.6218
10.1231365,37.740417,-23.530485
5.4285746,-25.793062,28.91054
3.8179665,-18.04625,27.739893
58.188812,-29.849586,8.104725
-20.518734,57.493267,-69.23534
18.77774,-72.79077,-26.083801
0.7585239,68.73665,61.91695
-39.29781,-47.42573,-4.0004354
62.492138,48.8465,44.611153
-27.26925,-3.9954376,10.206505
-54.50317,69.00153,-21.097433
45.21629,43.2898,16.196232
20.866087,-12.984436,22.13309
-16.77378,24.186666,48.112774
5.725035,-62.377743,0.5824974
27.533796,38.08138,-25.220396
-34.576332,50.250202,-37.41032
17.648037,28.81442,28.649998
60.683342,-14.44412,-15.606168
11.38466,24.957224,-41.7016
62.395943,-48.181828,10.177433
56.906464,59.882526,39.315014
72.781845,49.805363,-26.380638
-87.45603,-9.041294,19.109694
21.832373,-4.0601315,59.34668
7.6241636,-25.729425,-24.0891
82.33181,29.822695,24.505932
55.825226,-55.459915,-2.5748992
-4.4597015,-36.32158,2.2769425
-79.71612,11.500583,41.722073
-30.887566,-15.452232,12.65502
-1.0734862,-8.532049,-49.123135
-11.350744,-57.935577,9.852135
34.18619,-7.984237,-72.685326
-59.704308,-2.0156064,-2.951413
-74.78184,-7.8601346,-15.349806
-39.077126,27.382135,-67.09067
35.74241,-66.411995,29.596804
-31.439173,57.985237,-3.6943724
-12.519251,-23.833006,-54.69305
-27.319677,40.208313,24.9588
-13.025568,-4.9214063,5.1951127
64.21055,31.285538,-7.4974256
-35.237213,60.164185,50.605812
10.753303,-49.06501,37.29629
7.9315896,43.522896,29.194437
33.26908,33.348495,-79.25913
-71.41259,52.582577,3.3709939
-23.624125,-5.99856,78.43944
58.302708,5.527781,-6.766378
-15.150058,15.335066,-6.05317
21.172739,-56.11337,-27.207695
-77.219734,-20.816275,42.63078
-0.22515254,-57.050713,-36.6168
-40.52219,56.402042,-30.254192
61.409866,49.500603,-27.943296
-41.981808,-4.723232,-38.318874
33.536346,-15.71786,-50.932446
-15.336782,62.75499,-36.40773
-4.9969473,-33.52553,18.447756
-18.595718,59.343285,25.377024
-29.257973,15.404596,-23.055168
71.96659,17.624344,-42.5939
-16.706095,52.094822,16.566439
65.24849,-36.10932,30.478973
16.590134,-76.984695,40.54771
-25.983215,14.69139,38.584564
9.941524,38.481743,80.626724
-45.44166,-15.836587,11.21776
-75.33801,4.585613,15.045069
58.954155,-27.916174,-51.073303
-30.065123,-20.00093,4.3617234
-4.6657577,-11.088903,-72.574326
-17.809689,-47.421646,30.06679
8.931386,-26.616165,58.769142
-27.509161,-45.172657,-13.628053
-84.11639,-20.77078,-27.988297
12.787893,-2.6674695,-43.381527
-35.76781,-17.369717,-34.464222
26.450165,-24.198734,60.589897
-34.828224,69.65676,-19.144789
0.24505787,42.96606,19.205952
-9.300736,18.487349,50.05202
31.619429,-3.4508867,6.2985516
25.66657,65.799484,-29.81733
39.108364,-24.299137,-13.98343
-53.16333,-33.284405,-21.603573
63.202076,11.044459,-67.62154
25.137611,-3.4119678,-53.566635
24.355726,-55.85808,11.077085
67.17943,27.31582,-37.53469
-18.005737,-60.823456,-9.210432
1.4674835,41.777584,-24.320671
91.42672,0.094318815,11.948691
-70.73389,30.308102,-27.372982
-65.043625,47.56641,9.822132
34.574875,-2.4660833,14.541001
32.397686,15.041,30.414158
-14.789833,-58.290886,-13.686824
-43.66085,34.062233,-15.639034
-42.146336,-21.959621,-3.068515
0.24739991,-44.34248,81.78342
35.28461,69.50707,-0.01568683
19.422108,57.355442,-49.044456
-0.6450828,1.0303217,-67.04505
-37.78273,-6.1145015,-73.06648
15.021518,-13.030522,-7.856362
-52.48651,36.02185,-2.2084935
9.917536,51.456085,-11.415208
28.75498,42.329605,-11.913303
-22.522078,61.70491,23.86237
68.60587,8.207362,-49.234016
-14.792738,9.81523,-35.12152
46.149715,30.436014,60.93607
48.331245,-4.8610787,46.452152
-11.866087,-11.1947155,59.00218
33.270218,-50.66654,-16.191172
-55.64821,45.29182,-35.14314
54.258007,-1.0928265,39.318657
-23.217169,-70.97751,7.4596186
57.812912,17.732212,13.361367
-4.999812,-21.249672,-31.654375
9.232494,26.841606,19.953924
-4.954818,-39.2295,-34.381348
65.36871,59.48567,-26.528055
67.21343,-27.307198,24.774414
-42.164444,-34.234146,19.812239
-55.276997,-42.576504,37.625965
25.791468,37.701283,40.63996
20.80811,14.924887,-48.37682
-40.45041,-48.761883,-50.039215
-10.310347,57.445026,-52.01557
13.746226,29.715984,32.352978
-46.808678,-17.599356,-18.883114
5.722684,26.477411,12.590837
-38.762096,-9.080836,35.099876
40.083134,-27.625751,54.16491
30.561802,26.534182,-66.75297
-36.260674,22.50752,-8.1182785
52.248436,-30.307568,69.50324
-31.513449,49.788364,43.189114
-74.806435,11.276582,-22.865807
-11.548756,59.27863,14.437229
5.0642176,-21.715416,13.722111
62.202118,-37.433258,-23.619009
-15.105092,-1.4879348,-18.513483
49.411606,-17.79646,-64.30556
86.083466,-22.776747,-11.641823
6.429569,-11.538425,-16.977188
-26.441765,-50.263294,66.30844
32.734066,47.211353,-36.07547
-66.15778,-20.286924,22.695768
-35.59989,-28.93806,-36.217026
51.094006,-42.60704,45.942905
19.921234,7.9535403,10.810474
-20.4138,-28.032698,41.468014
-6.930087,65.849754,-49.840477
-63.246075,-19.721136,13.710839
-2.4441133,47.445774,67.558525
-6.0534463,-53.808804,-2.8298373
69.61793,-33.05798,-16.733046
-17.890705,63.509647,-10.826597
-54.97722,-22.779486,-9.114712
27.290169,-23.339668,4.3968134
-74.686646,-44.036526,14.207561
45.057808,-31.718403,36.59722
67.89688,19.247063,22.17206
-18.243425,-49.86809,20.396187
-58.262802,6.9205413,-19.802643
65.93552,-27.823988,13.474381
-24.237246,-22.906857,57.284325
-35.662704,-56.063183,8.49456
11.553438,64.315704,-21.761278
25.143234,-18.410162,27.928234
14.004623,-55.28561,14.579302
4.963199,-74.50099,-3.4677835
26.851767,-2.4396775,16.833975
-53.47283,37.839447,-60.738243
46.01582,-48.150757,-25.951694
-21.860863,11.416824,-31.652084
-24.364132,-1.4402994,27.010021
84.41456,-33.53403,-15.926896
-21.134575,-32.930237,70.38437
4.5785165,-53.861717,-19.289812
54.785583,64.1467,-28.312387
-40.17972,-13.019979,-82.02915
19.773888,48.75003,6.0752916
-14.411379,7.4571075,0.933431
-2.3177462,18.244139,-64.275475
