0,1,2
93.46109,43.019367,-32.136887
57.224453,88.77742,-3.3892148
50.70843,14.13064,-9.361356
21.230782,23.398144,26.911648
108.13909,5.5637674,74.855934
95.05331,77.906006,37.935028
111.13417,30.728704,29.859652
93.80195,54.63899,19.613482
-82.31797,77.98626,88.397575
44.355263,18.270437,73.57234
4.187341,-135.67511,35.35165
25.581192,126.75724,-27.819628
39.100384,42.46136,3.1751919
51.939583,22.945034,20.463974
85.343575,-14.770356,81.47626
123.37896,59.45609,37.19256
72.950806,-33.100582,104.18767
116.18119,35.161198,62.44809
-13.711349,138.61507,-54.83926
-8.557949,115.09634,33.153152
77.79848,73.30697,-30.403315
15.033198,53.881584,17.6378
100.269806,64.12579,-10.228156
59.4532,33.149464,48.177025
80.01844,18.455189,63.94854
-101.38494,-67.2403,-45.946922
40.291183,8.160869,45.228275
101.22246,34.13099,0.46660903
-46.707203,-19.869465,-133.89801
69.744934,4.600064,37.693047
-125.437485,-11.027967,-3.798849
62.400894,59.09614,-7.7143836
80.82217,29.818703,28.297241
64.516075,8.62652,94.44079
99.15261,7.0633183,43.319336
91.83325,5.3804665,11.127509
86.4699,-21.228579,27.901934
117.019646,23.514435,-23.523798
66.98154,51.34681,-52.927265
31.974464,34.159958,-25.35345
42.41222,63.470997,-32.135666
62.99424,34.53319,-28.277199
-2.0953321,39.25595,39.428104
64.05761,-4.9619217,8.501047
133.16275,2.063246,51.61787
72.87748,32.22393,-0.526475
20.794373,15.345065,-2.3721173
131.07828,48.877357,-1.6711147
142.32463,26.853195,27.18378
52.496098,-21.52383,34.504787
118.788124,-14.550471,24.986086
85.66889,10.964045,-18.919237
122.35126,8.580521,3.269654
33.551167,-4.1814666,16.679115
41.58945,-30.887274,-93.52672
-16.820023,-27.716946,-30.451345
-46.76062,-88.53906,113.704796
39.612656,117.67927,-73.88457
10.355894,0.80240166,87.75217
-59.75009,-103.03727,6.5135612
-43.56548,71.74291,73.48857
-73.18109,-57.474415,18.488798
-34.71801,27.422512,57.50384
-13.631299,25.982742,102.77234
-19.939514,-42.769657,46.81401
-15.388045,-111.81067,60.271168
4.460416,-56.61798,53.187817
-7.7055736,-82.42514,49.323345
-8.425523,-0.5221392,119.605896
-19.88335,-4.1452527,87.53339
-26.479382,-38.74155,14.49646
-44.86167,-12.448991,15.564095
78.04532,-88.95653,78.021545
-1.8751004,-28.054392,92.38433
90.529305,-39.622467,-119.09747
-38.928185,-4.5700655,65.2253
-29.104025,-100.03596,30.434711
-12.05113,-49.589596,76.0484
43.35962,-118.256714,49.57569
-10.685466,-14.605877,23.143784
-22.41323,-69.135086,27.150698
-12.176742,-20.28961,62.20174
-72.52447,-41.290398,-100.32748
-53.321358,-37.697803,1.9526811
-137.93658,14.558311,17.898317
-75.88535,17.59075,41.485493
-18.111006,5.2477803,43.34374
-41.784367,133.90047,23.945305
-2.3773878,148.21455,7.985174
-35.940437,-20.695688,41.281025
-39.333813,-92.24247,58.84005
14.076834,-93.60326,89.77059
24.703346,-82.67088,54.485264
-48.775658,-70.928665,2.8889978
35.771435,-52.83194,47.723663
20.618385,-29.50636,68.4823
45.15654,-81.55387,84.0986
-76.53566,-5.4653563,17.044634
9.02898,-0.3661283,54.564735
-7.9145956,21.171057,71.09322
32.25391,-20.643581,99.90266
27.073748,-55.857513,109.64383
-62.284874,40.58368,62.66555
15.979427,-62.86127,80.96457
47.452995,-48.62718,80.12015
20.618385,-29.50636,68.4823
-107.81311,-70.54131,10.0224695
0.58551776,-48.904606,25.271538
13.283898,-25.37248,37.268375
-82.98068,-85.89586,-10.7210245
-76.320724,-51.530888,-14.579847
-44.988785,46.92306,90.789116
-91.55553,-70.664764,81.5183
-35.90147,-128.88347,18.025667
-72.608795,-92.058205,58.394497
-37.25935,-58.529106,93.59894
-42.234173,110.66871,53.085335
80.33862,119.72326,-50.127495
-11.268345,-83.610664,111.13405
-96.30781,-55.532,40.525284
-47.652634,8.605369,36.6825
-66.515274,-31.927277,32.15833
-55.367508,-82.42403,82.79477
-65.9187,-11.191148,51.1796
-45.827507,-51.668697,33.277973
-22.764238,147.93506,-16.30114
-94.193184,-24.012068,41.838608
-45.578056,36.532116,120.36985
-67.6138,-62.79056,53.412384
-52.045677,-80.55866,34.190624
-65.12392,10.973604,72.59399
-10.508571,-52.839256,108.73469
6.794739,-26.699978,122.47113
-92.65434,1.3778299,61.81697
-107.523766,1.3818592,32.564705
-40.94247,6.8532805,122.61138
-40.69187,18.482729,87.74809
-29.006895,-26.3099,110.2822
-50.836063,-6.807521,97.865486
-35.33824,-31.30443,80.84221
-51.115726,-38.250553,58.665604
-83.5501,-39.95215,63.95576
-64.7914,-22.334393,77.949974
-82.78467,-4.400019,92.09729
6.6138396,-11.942233,-140.24689
-35.26123,-62.81224,61.634506
-17.253735,-80.02883,79.76971
14.137952,-116.280975,67.64609
-30.22232,-110.949,91.97922
-102.85557,25.100483,81.02354
-108.30881,-23.367823,74.40932
-128.17534,-0.41037592,62.59656
-118.76637,-53.160805,70.893036
-111.8942,-6.14789,104.35002
-73.63161,-67.33781,111.36267
-126.09808,-34.743244,39.165096
-66.96232,-119.07783,38.807888
-76.27661,27.766325,103.47033
-107.51096,-84.21487,53.368286
-64.731155,-53.311756,83.42374
-75.94601,-2.278386,123.658844
-42.114964,-55.9075,124.9878
-38.341454,-19.182888,140.80765
-59.953724,-34.1813,107.26366
-72.49851,-34.48425,135.23157
-90.53166,-36.723236,97.48711
-93.43193,-33.222492,10.329057
-81.83767,-86.061844,26.51376
-83.27866,65.01748,53.905437
-69.64698,55.86074,-79.73281
-36.449814,60.216293,37.549465
-37.21299,66.55317,-39.037148
-95.66043,8.194867,-14.718317
95.55793,-58.237827,74.23586
-57.71267,80.34339,-57.01063
-1.4164531,73.796364,-18.465567
72.29015,80.5609,-73.10693
-77.556984,-171.14946,62.036263
-50.7943,9.455192,-25.270588
-30.355902,27.269827,-13.554258
90.16896,3.8014138,-121.58573
-52.231422,49.111725,-57.746986
-25.26281,87.29699,-26.75163
-31.549383,63.458595,-67.45424
-85.371475,95.190125,-48.171215
-99.63502,62.409195,0.78613746
-44.710125,75.39883,-3.6547976
-75.189255,28.956934,-25.374968
-71.78365,71.44707,5.1418376
-56.601215,90.465004,-27.48369
43.81327,-17.491735,-141.08772
-83.78386,82.111084,-19.85466
-50.349655,-14.268014,-42.17913
-63.700287,110.056435,-69.96767
-28.785414,55.518425,-14.800335
-115.58395,56.36775,43.482723
-91.45796,54.039555,-26.422192
31.420555,39.026573,-100.59149
-48.410645,36.976295,-32.82236
4.950541,52.656837,-39.09183
-30.576786,31.661228,-65.59583
-58.47507,48.411015,-7.3474584
38.863884,73.85728,-71.238945
-35.04186,37.444576,14.99545
-89.892395,110.04597,17.373842
-61.980286,103.450485,4.1770806
-59.702328,49.328655,23.626602
-44.019966,86.963776,25.295792
-18.065979,63.180912,12.191538
-7.7193575,111.14815,-30.281017
-75.10079,83.59442,31.281008
15.814579,20.635378,-78.78202
-126.27526,67.26532,-17.882397
-81.45978,116.26339,-20.665312
-110.01517,97.61833,-10.956678
-113.945,36.641785,15.992495
-12.094236,19.566721,9.725701
-111.49538,83.40978,22.965227
-2.139109,43.94691,-8.693192
-26.220224,-2.5303864,-10.051673
-87.80988,49.890167,27.929712
-18.602898,93.22827,5.314274
-70.222466,-12.360455,-16.062511
27.642902,44.846462,-60.68354
-2.544581,24.349577,-56.04955
-104.872894,57.854164,-90.4922
66.20833,-85.12501,46.47394
-24.975122,5.5716043,-45.237362
-88.807846,31.554491,-79.63991
-28.995201,93.43385,-69.845795
-46.10571,-10.5861435,-74.66374
-84.80463,-114.713394,84.96622
150.65077,-13.833352,-0.50196105
-36.84339,111.5608,-12.817628
-11.032603,75.64475,-52.03949
-41.064133,108.682884,-47.543056
-27.783443,41.073887,-118.245316
-64.714355,61.436703,-33.1074
-43.38862,50.267525,-92.47215
22.373833,58.581615,132.72885
-73.07221,3.423242,-72.53025
-84.80843,32.31184,1.9831582
-57.672153,18.971294,1.3704668
-53.533875,80.95756,-88.71402
0.7472114,88.66369,-107.715675
-101.07075,34.325203,-47.802597
-79.99526,3.5307183,-42.935463
59.520676,98.83924,121.00308
-54.989086,25.159624,-84.62775
-71.04896,98.61146,58.376377
-50.479725,15.038771,-55.397144
-4.948494,50.324306,-70.42046
-21.606382,41.82942,-41.050602
-4.725303,18.278498,-26.96016
13.723544,88.52737,-48.849228
-84.48347,62.63393,-56.422283
-20.47285,70.34465,-93.69407
-112.12376,72.89887,-52.042065
-115.15227,34.127407,-19.699902
2.6866047,20.166296,-110.68711
-73.30889,32.48598,-54.56498
-89.61803,26.393595,-110.87191
-124.97334,40.309986,-67.93345
-16.373856,2.7873056,-76.18525
-18.785654,30.30245,-91.84084
-57.182987,29.626526,-119.419106
-74.460495,59.496258,-112.658165
-64.00156,-0.5369164,-105.40558
-128.48717,11.350208,-41.202698
-33.372215,3.4103293,-101.760254
10.048975,76.32292,-79.02447
-94.3796,-6.14248,-95.90005
-86.82945,86.82587,-87.191505
-42.741344,70.599655,-122.48385
-2.7935016,108.39588,-79.07792
-3.9296322,59.216957,-131.78105
-23.046694,10.274131,-131.34785
-104.14381,5.1672287,-64.3946
3.690528,52.364685,-100.951065
-33.369293,102.47594,-104.029144
-6.1868668,-59.610455,-70.97513
-21.6305,-103.49692,-7.079215
