0,1,2
-4.2456074,15.311793,-51.459663
-16.181772,-34.723377,61.27685
-13.048405,-53.871506,-43.895267
-17.305323,-28.294107,25.62549
33.48493,-45.46171,-33.609726
17.822355,88.11646,-8.728495
27.840712,4.315493,-49.385883
3.6153443,-49.59607,-28.708405
33.10594,-24.28443,-45.72488
-23.746006,15.779622,53.320652
22.535042,14.679211,12.968808
2.91035,-2.614568,47.52652
60.482124,-18.105328,-67.2003
1.5162723,20.79169,62.985146
-14.636304,52.047626,-21.551281
46.734467,-9.506407,53.180767
8.472422,0.25283098,-24.057001
49.432343,-15.474831,43.380608
-22.961817,4.725128,-45.517254
10.5709305,-41.229977,-4.8375134
-37.34816,4.4537725,27.771753
-91.67582,-10.384125,-6.433067
-52.301426,27.805824,-59.961914
15.457064,-37.670414,51.384205
44.364326,11.79302,-9.900504
64.72295,-25.760077,-35.253765
32.136574,-68.96222,0.22655232
-56.834454,-29.621313,-11.574815
11.120403,51.492344,-32.592472
24.678703,78.9804,43.374237
-55.201317,8.660282,-58.28509
64.57562,25.104183,-20.676565
-27.882719,50.702965,5.663338
7.680881,8.301857,-74.211105
-70.09056,1.2746801,-22.452864
26.691114,9.491438,18.724274
-40.95069,-67.03474,22.31808
38.68988,13.136234,-67.82787
-16.151295,-43.58484,42.55009
86.50768,36.80194,1.836078
-21.272524,-13.36439,-39.24326
25.647951,-49.133785,4.361396
-21.17507,-3.5480788,-48.777485
75.93103,-35.42065,-35.396076
-63.542473,-42.18001,-12.983665
-37.043873,-50.337074,66.427086
-50.065357,-33.718163,6.8781447
42.534977,4.122918,-8.818191
28.913597,-38.78491,35.80054
-32.626003,-25.097746,-54.16413
38.743187,-13.493946,7.148746
74.09615,-54.278168,-6.714012
33.948647,-30.89346,36.512764
27.30432,14.344846,5.903691
-6.6122046,13.071766,-15.917544
-8.748901,-3.3878784,-22.991678
8.058182,-74.68389,10.135833
15.6264,-2.6389096,-3.049255
-17.352203,-23.137932,48.29817
14.3132715,-11.020535,-16.25055
21.56445,75.334335,-27.619402
28.307682,-31.074234,-60.9676
-0.89803296,73.99127,-16.266554
-32.616985,29.453213,15.415294
55.491867,14.07806,-42.77634
-9.108469,-70.98312,50.109077
2.9227226,84.55828,-37.60364
-33.26339,-24.967958,54.042362
8.170338,73.45894,-58.805428
36.612606,8.955297,-24.367231
23.723787,41.36952,-18.772095
70.86616,-54.880524,-19.407051
-2.3782303,7.220295,-1.6252105
71.25355,19.224884,-7.743359
-18.100452,42.04761,77.050156
-42.304348,31.862284,36.771652
-28.44873,5.3003235,-25.46748
-52.721233,2.8714776,-26.402388
-16.968258,-56.541363,56.81257
-37.0622,57.497746,-43.7034
-30.029337,-9.512406,5.611239
10.699086,-16.802042,61.821133
13.052154,7.6385703,-17.666204
-31.26041,57.087715,20.317484
-16.322163,9.327712,-10.853472
18.5692,-45.875847,49.12214
-69.74455,23.031816,-53.92731
-43.443718,-17.5632,-72.915276
32.305584,29.735619,-26.680048
-24.833569,41.399025,3.9533207
-48.03775,46.441975,33.61593
-58.35402,-51.602055,42.935993
-16.891478,12.363946,-58.758053
-40.015045,21.515865,35.43371
-63.370247,-42.320137,48.50581
61.426712,21.88975,-44.328648
12.282689,-8.900381,-9.254668
-2.497398,23.277163,37.68531
10.566353,50.667263,6.341673
10.696735,44.770287,-60.102657
48.67432,-23.659365,-2.2819817
-6.7216964,72.290344,-21.057695
-20.747576,-68.19916,37.398327
58.832726,-31.980259,-41.25298
-11.711983,41.4217,-32.099007
-70.53518,-42.40978,-36.89493
-20.061707,-18.897709,-13.045018
-11.398365,5.03499,15.199525
-32.417816,54.514275,-54.049828
-25.024395,-37.582375,-14.012233
-30.481047,-51.703274,-6.7442408
-22.047655,65.932625,-30.146479
7.3650417,-76.977196,19.394085
44.400066,18.01416,21.565025
-0.88516456,-39.06442,32.5133
46.69515,12.394916,-26.526999
-28.778877,62.602318,42.096527
-12.882573,-55.07608,46.741886
6.2530756,-46.885406,72.22207
76.9169,34.044262,2.7901268
-24.95237,-0.7513337,-14.146405
-0.7329466,51.276905,16.24017
83.260765,-17.442835,-1.6300186
-74.23105,-8.629484,-4.9959283
0.40867057,14.397211,55.707916
56.1196,-4.4495997,-54.085617
-27.537722,-61.709347,7.0442677
78.077156,-43.660816,-12.591588
-3.3359554,37.010403,-85.00232
-30.74713,-7.4754004,-19.299944
-52.722126,-18.067667,42.565807
-13.364491,86.76136,6.0737443
53.475014,11.782114,18.183737
40.163864,-17.759594,-58.793224
-29.232101,4.0521507,-70.491264
-5.1048865,1.8757745,75.440125
-0.99583703,-28.172342,13.317864
-55.00487,30.509962,25.566814
33.31501,2.8087857,-23.971445
20.969082,28.124332,37.126457
0.8610779,-85.498474,-11.029521
42.137577,7.53819,10.676989
64.36016,60.50407,26.061884
25.235008,28.25364,6.6365047
-11.601315,-10.314725,40.608036
9.700617,-50.67218,-53.252495
-6.6128774,-28.174175,-36.15516
42.53942,-21.627253,19.320591
-49.900673,-24.558458,-1.4092757
-50.932686,35.664864,-21.642582
33.707146,18.579805,7.3576727
-7.2562733,12.107035,-31.735771
69.74957,-6.483062,-19.664915
11.842495,68.942406,-13.461021
68.802315,11.171679,-28.919415
39.833515,16.94892,43.957756
41.81852,8.592296,43.32453
-13.59062,-33.78139,13.667355
-36.74514,-3.7417243,-22.218954
27.568342,35.75097,-62.781723
29.121466,1.1668023,-18.13151
-60.930607,-35.966713,29.902643
11.677816,28.748924,52.919632
-24.849138,17.70772,-15.26751
27.079601,-44.31318,9.638359
63.863346,-15.097805,49.09187
-11.7594595,-8.104826,24.31579
43.97925,-44.319687,4.355571
55.598118,38.562553,-60.86723
-13.360702,-46.270252,-38.805397
14.119108,-69.05969,15.527335
-15.67006,32.194817,-21.489279
-24.623455,44.14271,21.686985
-10.131013,60.81424,53.473213
-30.917044,23.186167,39.502197
-14.622561,9.640014,52.585308
23.421541,-53.89806,25.471052
-36.64376,78.41042,13.768892
24.700228,-1.6338792,39.583035
50.52923,47.595486,42.123844
-90.38457,2.465185,24.461395
9.895974,-54.194717,-1.6739086
-11.207431,-55.30378,-23.005177
66.878426,-35.0072,-7.162109
6.0588975,-12.096155,78.86666
-7.9450774,-32.926495,-39.419514
27.849356,-38.205738,-37.188034
37.800556,3.7517173,3.103763
85.4601,12.937585,-2.2706907
-25.094,3.021187,-2.1484382
-65.46915,-40.1094,38.171257
36.78665,9.77743,9.569061
-23.419424,47.346848,-50.52854
-60.37456,-69.96384,8.209511
-29.413794,-26.430632,67.24924
-75.75318,37.965908,-20.651028
41.532955,74.83569,34.611893
-56.006474,-4.6395183,-43.107468
-8.092163,-13.010796,69.3653
1.4442393,-30.138716,-0.62337756
15.233167,-61.35267,32.32223
-3.3728406,-42.060963,-62.27012
8.075946,-46.07079,-4.864551
70.45848,36.1458,13.0442
8.905801,16.798105,-4.9197197
-28.527569,7.348169,-35.075123
22.13922,50.74694,60.635864
66.42928,61.880096,13.945225
3.0738592,-20.246716,-31.426533
38.546803,-70.26929,-20.693987
-20.878927,24.718365,-80.403046
-14.874302,89.5583,-21.769516
0.11558036,-27.635475,73.433655
-31.60648,27.221157,-26.454683
0.6998257,30.34165,7.912056
-0.6060445,-82.251854,17.138258
31.899729,43.420197,48.310707
80.018074,-41.426773,13.881948
-9.341745,19.527754,-33.27481
-27.028664,-2.2080033,23.03268
32.27872,8.100804,-5.6839724
-22.974262,-67.09661,-13.866749
40.562046,26.26289,7.54098
11.8488245,18.716534,-11.974027
-7.838505,82.143845,-43.84789
-52.328148,49.08851,-55.92832
58.20234,8.143329,-49.745777
-75.0526,-20.14156,-18.882122
66.14998,-51.861115,1.1005596
6.637371,36.92509,54.904434
45.146866,6.4378786,30.003862
12.363633,-78.13349,-20.331865
79.11911,3.9104843,-48.548843
-27.270432,44.58487,37.358765
17.68642,-7.618972,-22.339874
-1.4075251,-8.253582,-26.29202
54.809624,14.723563,-60.658005
-7.0098295,63.849724,12.759726
16.96114,25.914646,-11.985643
40.989407,-26.689186,13.474136
1.1003734,-16.621494,34.915096
-61.332916,16.7542,14.487273
66.8228,-6.942182,-30.71893
-25.08442,-0.14714772,-6.0964046
29.60367,-6.6041036,54.89356
41.57053,22.467285,76.97318
4.9133472,58.39546,46.58698
63.401634,-45.998413,45.79871
-18.471003,12.610052,-40.067764
56.29493,54.943092,-34.581413
59.54541,4.0482492,16.428192
-31.160295,21.518417,52.943066
-45.968113,16.308517,48.403046
-55.666958,42.02061,11.7093525
76.655716,-13.325727,-23.635239
-26.63353,17.937523,-35.65511
-51.120403,-17.334593,61.00314
71.46342,9.418448,-14.834472
-30.528076,-6.060684,-66.85555
-42.663155,-24.341232,-41.920906
10.217517,-35.882496,-51.569492
-33.15828,-37.15484,3.503557
-24.53453,1.8155478,41.127026
-34.71765,28.645895,33.545387
-52.39826,14.696837,31.65004
35.283596,-82.899475,15.179181
16.534601,-1.4119866,51.69234
25.889267,72.24305,35.01439
-3.4681697,50.503895,-36.78352
6.216177,23.723703,-9.278102
3.393121,-59.842655,7.128727
43.58182,-46.68174,-7.891933
65.92952,10.694853,42.22044
-10.13576,-48.462116,8.882925
-48.80358,-15.832975,-4.092884
65.07893,12.584799,-55.88618
-25.98905,-31.954813,56.545437
-37.343708,24.24895,-77.56384
-14.829328,-0.5850077,69.98635
55.695385,45.740448,-41.478245
52.835743,20.741528,21.955544
-19.33825,-37.622776,8.29641
-40.988758,71.853615,4.2262316
50.402122,23.483679,-30.271938
54.844418,57.24213,24.186174
-29.917871,1.3180445,-61.020607
4.4285307,9.232669,-42.620464
10.485481,-37.757072,50.76577
-5.804325,-39.501053,-44.26789
46.89531,6.6371856,-16.736769
-77.17261,28.264652,1.8608984
-31.731134,16.788877,-10.429588
-20.250023,51.799038,68.32008
8.461052,25.08853,-52.100655
-9.908483,1.817354,2.0524626
7.8146696,-23.63065,52.63088
-47.008984,3.8043768,33.70166
-55.65134,-18.598927,24.187317
-43.84866,17.347748,-65.53676
-33.52253,-51.767765,-47.462
-37.403976,17.116308,-54.008022
45.498318,28.806494,32.410275
-8.63828,-7.681063,28.711466
-15.39979,83.726364,-5.378086
7.8172207,-6.694743,8.532424
0.9473872,14.48909,-16.131903
-14.271529,-85.327965,35.63148
5.001758,20.629732,38.979416
-65.70068,-9.8193865,-40.298496
-32.34572,59.274086,31.07511
-50.054157,25.211788,-3.8778183
42.270435,14.93736,-29.866665
75.98263,-19.814419,-12.232109
-49.782593,61.047695,-44.52657
-49.266155,18.3776,39.339035
44.185974,-18.957203,54.270733
77.41861,30.457731,-38.636284
20.631678,-30.740814,47.83548
25.56121,29.908566,-1.113417
-28.36017,29.611109,-81.764206
33.004612,-54.512104,-22.095922
-21.238602,8.456724,-51.17274
16.923168,2.6924834,-1.3237534
-30.965528,38.23749,32.27328
18.740232,-0.7769391,-36.659267
-18.75848,-38.923553,33.174747
-20.283857,-2.239284,64.23914
45.278645,-2.9652565,-52.15764
-46.304245,2.416869,-12.807583
-17.886665,3.4333704,56.928387
20.097277,-6.7224135,-29.940344
-58.673317,-7.538871,-33.615685
-30.109932,-30.438734,77.05659
23.878342,36.803673,3.3673158
12.759121,5.459903,56.149868
-19.434101,55.088833,-29.724861
-52.760166,2.3153312,19.708443
-25.480433,66.64612,51.91433
-2.5060635,17.910057,6.9146047
-46.141033,53.596424,-17.114122
18.857418,13.403956,36.83702
29.530174,-85.39197,-10.492356
27.575832,-75.63516,19.008547
-14.871312,48.30706,-5.070518
42.895763,-31.828442,-58.642838
21.416782,12.257047,-31.290535
43.58247,-25.089417,-41.07328
11.534761,15.327571,-82.376495
-42.950844,-61.960045,-2.2669256
-38.222954,-7.1693645,44.50669
-26.24718,-73.876495,28.213285
3.234576,-41.321648,-46.676075
38.104298,6.2652736,-13.977997
20.415018,40.64291,10.948362
-23.568682,45.148266,47.482967
21.425545,-39.207302,-46.054176
-31.738823,15.055434,-37.508728
-66.64579,32.265278,-37.630623
-11.563237,27.265583,52.614555
58.316833,25.761679,-9.448638
-33.39668,-15.830236,-17.175854
-5.880972,-26.307228,-25.754128
89.106606,23.765009,1.5397574
24.352575,-85.41493,23.064457
-18.622896,20.332802,67.297226
64.5904,65.76157,-1.6194352
-54.339832,13.466476,68.49691
-45.99815,-28.338459,2.514063
-4.766149,-63.45095,11.347131
27.978035,2.3956378,56.33254
39.38132,26.407513,46.88105
-50.948704,-1.6146917,28.174994
-73.17186,-21.818281,-29.5062
2.4740863,31.05253,-11.586307
-16.94618,75.98504,34.79902
-21.080692,17.15305,-46.990017
-5.55564,4.2251616,-34.301632
-9.862936,-20.15254,1.8496631
79.67053,42.000122,14.868402
-61.008324,-1.0637841,-56.67244
-10.968066,-24.857725,-9.130837
14.378179,28.193272,12.854668
-35.143238,15.372392,-59.24094
14.84516,57.226917,-16.394024
-1.319971,35.272476,22.352081
-23.077888,-24.758951,-54.907883
-10.131387,37.07969,-47.605125
10.120186,-68.25012,23.92886
-59.75273,-36.761276,-37.94025
27.626722,33.629383,-18.66434
4.0228972,19.010828,-14.530732
48.0398,-42.49945,65.80615
9.974377,-25.315952,-18.183928
84.01538,11.156782,32.650707
12.365605,49.865982,-41.525524
-14.95221,19.532988,20.690361
63.400177,35.009,4.5305696
14.743675,4.9800315,-40.211956
35.945614,14.529981,62.215553
-6.1067543,63.740448,2.402569
14.474317,-81.45228,29.28001
9.119549,37.226337,-84.42569
-14.657842,-1.1944907,-59.70804
64.46188,29.748104,34.414196
-73.21055,-5.356811,17.30581
-9.858075,-4.1421776,91.18245
-23.564505,63.660976,-1.8962425
-72.230446,-28.206644,-11.303292
-55.471146,6.8890634,27.237762
38.995213,-34.21989,-13.793127
-15.084486,33.00463,-84.68935
39.22452,-52.404076,-28.671902
-38.138847,-58.312214,-19.792038
18.13418,16.630033,65.88152
-47.668533,-21.176453,27.988943
-18.100367,60.393513,46.819126
-37.673363,45.452095,-30.611927
35.263042,53.607147,-19.700354
7.7962084,-12.221024,30.26108
2.5009894,-5.0528493,20.008266
53.19534,-40.026886,-36.857536
55.86432,20.178848,-18.345772
12.406907,6.5139894,20.785595
-39.749443,-25.334534,-19.377335
12.472948,-59.175083,-6.639423
-47.081043,-13.713739,-24.026672
25.395735,27.548378,14.756389
-27.997835,-13.956614,-19.80649
71.83258,4.9169545,14.204337
-0.37062564,6.3008094,-32.851868
-18.715681,51.25287,42.598877
-19.083769,-15.1697445,27.048704
33.20303,-16.71614,-4.2424054
-2.474147,-14.897485,-28.412703
2.7444608,49.198883,-15.636027
36.034153,-22.014093,-24.276655
1.0442747,-13.92205,-56.434277
10.947845,0.799262,67.76823
19.240616,61.664654,60.932716
-43.07089,34.07252,-57.343044
35.053604,-56.73656,13.381756
66.10158,-15.619596,30.800123
6.275818,-5.544627,-29.200748
3.6073923,-83.134674,1.063394
24.318222,0.12706496,-73.949326
10.272835,82.037605,-14.341754
-13.703577,17.883902,87.292435
12.09053,27.931093,5.118213
58.225277,31.90389,50.96933
-28.980827,-86.92069,-3.7073436
-47.462143,-11.068757,28.282701
19.340315,22.461569,34.017853
-74.79124,-1.7263899,-54.667946
1.9455004,47.9757,-45.231876
-15.2858,-47.56816,51.11711
29.52201,9.810042,-43.163887
49.576523,-0.47802642,30.352217
-6.313461,15.473556,67.59249
-17.601078,17.291557,-66.82426
41.61471,-42.25127,56.653355
-21.780363,-39.74528,0.47592142
45.718937,-35.716114,6.3642774
64.21271,-54.88659,-28.993883
-23.531338,-55.446312,48.658806
-50.19286,-27.305878,46.45915
-21.205435,-42.77641,-24.312157
-31.906986,-41.108246,-44.595898
-35.388477,-25.643677,-6.611018
25.932129,6.7935333,7.0898085
12.333928,10.230192,16.066757
51.620174,56.00506,49.223965
-39.94147,30.388594,2.267394
-4.1000395,-20.8324,-74.503136
-9.784094,-7.302855,-88.59762
-21.628265,17.296844,-24.178911
-64.46489,17.848392,7.8456745
13.538314,-17.460138,56.42268
66.51097,0.81932133,54.113724
46.05355,24.613298,-21.669495
-16.005297,40.28008,51.36428
-13.569704,24.692196,14.119125
-21.639,11.8544035,69.10115
-47.690052,32.990616,-69.58187
29.287474,-12.65299,24.948114
-14.649829,-23.50358,-5.974625
-21.308138,-27.938892,83.76432
-73.02242,31.621227,19.06932
-32.04881,1.0179824,48.282894
4.7942457,-34.35766,16.292555
-22.275723,-12.614548,-69.814064
-15.18257,-8.898732,-55.11276
48.556477,-52.113934,-14.688451
56.64025,31.719084,19.352316
-39.047756,0.64912045,-65.74907
24.505295,-11.579472,-51.756916
14.078207,45.88601,12.283093
-23.092669,6.925148,-81.81763
-12.285374,4.945202,24.072742
-50.16095,37.05522,-41.30097
38.453915,17.348047,1.6075424
-0.31933254,-16.370113,5.1118817
-9.687378,5.146388,-39.00916
12.605108,9.086831,35.979366
36.867165,-14.592845,30.249739
70.52748,-10.0305605,55.9856
24.289732,-82.0059,-28.783136
-21.36881,80.94957,-43.723503
24.954435,9.890616,31.450176
38.066208,26.972385,-52.095875
-2.2754502,25.040249,4.7324615
-21.405468,3.623645,-59.42262
48.96002,-16.758907,24.640717
-57.21601,-26.817617,-46.80044
35.610916,-3.7995055,0.5354933
-29.299246,-15.5868225,52.006287
48.372402,-4.371366,36.343346
51.73569,-12.375024,-29.689274
9.456217,-33.55386,-60.168102
5.889821,74.371826,-39.53882
14.054721,14.21821,43.24021
-38.671383,-35.748825,-70.706696
-23.041582,90.11942,0.30798864
37.489063,50.37893,61.315872
40.009705,-78.46554,-28.404629
-6.934544,-69.59109,28.092651
-11.482676,52.00868,-61.097275
10.63568,48.84498,-51.14997
38.709133,-66.58671,-10.169183
64.08565,11.539828,16.788382
19.484772,41.36317,-56.495148
-73.12926,-14.893329,53.31925
-29.103224,-7.4091363,17.004248
14.06888,-63.68966,-26.871521
40.589,33.54019,2.2436123
-42.00122,-30.784267,-4.305301
20.637295,6.306815,-54.32025
-33.215446,-45.88197,-6.1587057
30.718145,11.11969,-55.082695
-31.717749,-34.8743,12.500606
5.3102546,73.20448,33.707176
20.355047,37.957695,-51.982304
77.395874,1.9106961,-19.498646
19.836832,-41.487034,33.395714
47.56509,30.548851,-1.7212044
-34.73687,-23.587757,-29.141066
24.5428,-3.2202127,-43.913197
-9.730925,-77.16291,19.771608
-31.446741,-14.368181,-1.2677463
5.9601417,-33.72974,-4.6098194
4.397481,-63.773556,28.91413
-11.067607,-50.58486,24.88222
-64.6016,25.028366,-21.85461
-65.462555,4.532631,12.788516
-22.93418,-23.84011,-3.1730754
-6.988632,34.964607,-4.1934347
8.4954405,8.319658,-63.631145
6.7627015,58.408596,6.007401
86.83815,-13.596451,-20.24711
-49.438675,-18.638388,-40.527817
38.71729,60.292686,-14.719322
15.371655,13.228559,-30.381544
-4.96464,-14.908329,-45.66314
-45.48347,-1.6704463,14.508437
-2.188401,-23.530123,-9.498187
66.177414,-7.926282,-41.092773
-3.0324674,-22.531742,26.825794
-30.44562,-12.603703,-46.723534
38.154728,-54.17471,-10.875065
-55.199238,54.451344,-19.897017
13.448098,10.986561,-48.682007
-23.621342,52.453083,18.818708
-23.14021,-2.8052948,-40.763065
-9.2793665,80.41659,-12.301895
-28.161526,24.349525,-9.445423
-23.564882,-27.746033,11.551816
-65.34372,-24.01023,-38.251328
-42.0618,-11.499433,-31.849201
15.894087,0.03219979,-29.428364
54.36389,13.087546,-11.540233
46.863262,61.73619,20.676035
-50.210457,46.64763,-44.779697
-43.99355,54.304905,-51.290436
-79.32067,4.377359,-43.690353
38.026176,-38.498722,40.767864
-42.85193,3.3782523,24.690372
-20.914328,-6.3175826,6.0188894
7.77391,6.4607677,-54.846935
47.365276,8.9449415,12.541876
46.172382,-69.022575,-33.883274
-67.752106,-61.071583,3.2075531
-76.608345,-51.698086,6.452495
70.142395,40.24927,-35.949738
66.81755,-3.2402408,-0.5979062
-41.793247,-80.804405,15.555717
-69.00313,59.389977,-5.6590724
16.68402,-16.534225,40.663128
-35.889164,-21.359203,2.6661174
52.62836,35.18264,-43.284245
-25.781677,-14.877769,-54.12456
35.703,-31.465654,-37.367878
68.573975,-23.1277,5.1832223
29.759314,-29.247269,-70.49695
-4.304346,46.99312,4.810433
-18.47251,39.445194,-38.12469
44.480812,19.59321,6.8170624
-33.480446,35.038933,-58.461044
1.5606325,-10.642943,70.13035
-12.864629,31.156479,64.33344
11.504398,-32.93488,44.578537
15.379633,21.325201,-28.219154
-20.787577,23.583637,37.29438
-66.931725,-39.746265,6.539025
-66.69774,3.7616389,-6.79838
-13.87624,72.36554,-30.493355
6.552142,-6.149655,25.948551
-6.5415626,-48.02931,45.41115
-34.63147,-8.876186,9.124674
35.178265,31.885723,-35.52221
-21.108131,-22.347713,-72.12509
41.831387,3.6763117,-67.99791
3.0401971,51.755917,-66.18492
17.888855,9.7183075,28.506386
-32.15682,-2.3116417,-13.871243
-69.65849,-56.88896,17.292723
-35.388077,79.27669,-33.950855
53.968376,7.0855627,33.288975
4.0374837,-22.327682,-0.1609835
8.629176,-0.79315805,31.699472
-18.977571,-21.752104,-47.717793
4.9803114,55.423832,30.058031
32.087257,-39.910587,3.5981288
35.343163,17.103558,38.2945
-36.57377,30.518215,43.978344
8.08335,74.16507,-20.389051
-38.990616,64.2956,-2.2085335
5.3114777,-18.782824,-62.57433
46.989258,-16.126032,11.113897
-49.629414,-46.69952,-43.31797
30.266096,42.560024,10.426617
36.558468,-26.619232,-78.15328
-50.406406,-7.3571367,-3.1267266
20.293879,37.487442,34.0259
49.99534,35.996548,-17.072252
-1.9065615,60.220478,26.926125
44.469616,-62.081654,35.027317
-40.432747,56.968,-9.476989
-29.693707,4.270005,-38.744087
-10.667512,-2.1595962,17.249453
-2.8902392,58.707504,17.16341
-46.90542,48.543724,-9.585557
17.722956,28.74312,69.22492
9.594754,69.69734,9.425038
-50.77483,53.472862,-1.4633089
22.910086,-4.307092,-3.3342848
32.335308,-51.00859,10.575148
-42.99835,-14.473829,21.7301
-13.051823,22.15312,-74.91517
46.197403,3.5707808,38.854736
44.687897,60.874866,-35.35515
20.817947,39.0112,58.513947
17.907,19.216171,-10.702921
72.14137,-13.777459,-54.81898
-1.7301679,8.093499,-18.649189
21.763784,64.22305,32.948784
-63.39625,-32.48067,-9.251575
-21.693995,-46.63484,-20.44333
-2.2739944,58.97489,-58.65297
-46.67165,-7.011741,6.097455
-1.147529,-57.80077,-27.450806
-41.58635,-20.352133,15.432974
13.950034,-40.9427,-51.869286
-61.6468,28.589813,-46.83462
