RNA,protein,label
778,16,0.08173298200899477
53,9,0.08188378207295956
170,20,0.08188378207295956
170,0,0.08229661891535091
30,13,0.08230869547061334
196,13,0.08230869547061334
209,13,0.08230869547061334
265,13,0.08230869547061334
274,13,0.08230869547061334
298,13,0.08230869547061334
321,13,0.08230869547061334
343,13,0.08230869547061334
388,13,0.08230869547061334
403,13,0.08230869547061334
415,13,0.08230869547061334
477,13,0.08230869547061334
495,13,0.08230869547061334
532,13,0.08230869547061334
545,13,0.08230869547061334
670,13,0.08230869547061334
682,13,0.08230869547061334
721,13,0.08230869547061334
794,13,0.08230869547061334
810,13,0.08230869547061334
937,13,0.08230869547061334
939,13,0.08230869547061334
53,1,0.08255546821222096
45,13,0.08257481589717805
46,13,0.08257481589717805
240,13,0.08257481589717805
306,13,0.08257481589717805
331,13,0.08257481589717805
337,13,0.08257481589717805
338,13,0.08257481589717805
371,13,0.08257481589717805
393,13,0.08257481589717805
463,13,0.08257481589717805
466,13,0.08257481589717805
484,13,0.08257481589717805
537,13,0.08257481589717805
547,13,0.08257481589717805
606,13,0.08257481589717805
618,13,0.08257481589717805
619,13,0.08257481589717805
630,13,0.08257481589717805
632,13,0.08257481589717805
676,13,0.08257481589717805
717,13,0.08257481589717805
720,13,0.08257481589717805
747,13,0.08257481589717805
750,13,0.08257481589717805
752,13,0.08257481589717805
832,13,0.08257481589717805
834,13,0.08257481589717805
840,13,0.08257481589717805
842,13,0.08257481589717805
847,13,0.08257481589717805
877,13,0.08257481589717805
921,13,0.08257481589717805
923,13,0.08257481589717805
947,13,0.08257481589717805
960,13,0.08257481589717805
967,13,0.08257481589717805
969,13,0.08257481589717805
23,13,0.08278233089034688
40,13,0.08278233089034688
616,13,0.08278233089034688
702,13,0.08278233089034688
445,1,0.08312230177417737
715,24,0.08350923527111478
53,16,0.0837861670946751
8,26,0.08386859220869025
72,26,0.08386859220869025
122,26,0.08386859220869025
146,26,0.08386859220869025
279,26,0.08386859220869025
369,26,0.08386859220869025
374,26,0.08386859220869025
533,26,0.08386859220869025
713,26,0.08386859220869025
808,26,0.08386859220869025
9,16,0.08404603241646977
544,16,0.08404603241646977
67,13,0.08417316571472999
105,13,0.08417316571472999
208,13,0.08417316571472999
854,13,0.08417316571472999
8,12,0.08489791456526616
72,12,0.08489791456526616
122,12,0.08489791456526616
146,12,0.08489791456526616
279,12,0.08489791456526616
369,12,0.08489791456526616
374,12,0.08489791456526616
533,12,0.08489791456526616
713,12,0.08489791456526616
808,12,0.08489791456526616
53,2,0.08541619817456667
715,8,0.08587849192752421
8,8,0.08620688710173924
72,8,0.08620688710173924
122,8,0.08620688710173924
146,8,0.08620688710173924
279,8,0.08620688710173924
369,8,0.08620688710173924
374,8,0.08620688710173924
533,8,0.08620688710173924
713,8,0.08620688710173924
808,8,0.08620688710173924
445,22,0.0870175072345579
30,16,0.0876907347813569
196,16,0.0876907347813569
209,16,0.0876907347813569
265,16,0.0876907347813569
274,16,0.0876907347813569
298,16,0.0876907347813569
321,16,0.0876907347813569
343,16,0.0876907347813569
388,16,0.0876907347813569
403,16,0.0876907347813569
415,16,0.0876907347813569
477,16,0.0876907347813569
495,16,0.0876907347813569
532,16,0.0876907347813569
545,16,0.0876907347813569
670,16,0.0876907347813569
682,16,0.0876907347813569
721,16,0.0876907347813569
794,16,0.0876907347813569
810,16,0.0876907347813569
937,16,0.0876907347813569
939,16,0.0876907347813569
170,4,0.08918697829146403
715,9,0.08918697829146403
401,13,0.08935915059900053
411,13,0.08935915059900053
655,13,0.08935915059900053
734,13,0.08935915059900053
755,13,0.08935915059900053
902,13,0.08935915059900053
47,13,0.09013898345873166
99,13,0.09013898345873166
454,13,0.09013898345873166
700,13,0.09013898345873166
784,13,0.09013898345873166
986,13,0.09013898345873166
445,6,0.09047104477079043
234,16,0.09078797781458291
445,25,0.09099897268320073
8,2,0.0914160969403144
72,2,0.0914160969403144
122,2,0.0914160969403144
146,2,0.0914160969403144
279,2,0.0914160969403144
369,2,0.0914160969403144
374,2,0.0914160969403144
533,2,0.0914160969403144
713,2,0.0914160969403144
808,2,0.0914160969403144
23,16,0.09250235825865777
40,16,0.09250235825865777
616,16,0.09250235825865777
702,16,0.09250235825865777
514,13,0.09281014401211518
31,4,0.09311357521587985
175,4,0.09311357521587985
743,4,0.09311357521587985
514,16,0.09315895329375035
401,16,0.09326834205763931
411,16,0.09326834205763931
655,16,0.09326834205763931
734,16,0.09326834205763931
755,16,0.09326834205763931
902,16,0.09326834205763931
47,16,0.09405030823630253
99,16,0.09405030823630253
454,16,0.09405030823630253
700,16,0.09405030823630253
784,16,0.09405030823630253
986,16,0.09405030823630253
31,19,0.09415258286640969
175,19,0.09415258286640969
743,19,0.09415258286640969
149,4,0.09480706340792217
177,4,0.09480706340792217
911,4,0.09480706340792217
170,3,0.09551951019914731
53,18,0.0955367434793415
63,13,0.09578412936374872
522,13,0.09645891012337487
430,4,0.09668661118605823
67,16,0.09678685990915811
105,16,0.09678685990915811
208,16,0.09678685990915811
854,16,0.09678685990915811
8,3,0.09700794306903111
72,3,0.09700794306903111
122,3,0.09700794306903111
146,3,0.09700794306903111
279,3,0.09700794306903111
369,3,0.09700794306903111
374,3,0.09700794306903111
533,3,0.09700794306903111
713,3,0.09700794306903111
808,3,0.09700794306903111
445,17,0.09739797693238073
21,13,0.098450094380741
148,13,0.098450094380741
154,13,0.098450094380741
207,13,0.098450094380741
336,13,0.098450094380741
342,13,0.098450094380741
431,13,0.098450094380741
437,13,0.098450094380741
521,13,0.098450094380741
586,13,0.098450094380741
598,13,0.098450094380741
701,13,0.098450094380741
725,13,0.098450094380741
988,13,0.098450094380741
414,13,0.09892372980047454
430,13,0.0990187597316767
108,16,0.09911670606611248
166,16,0.09911670606611248
252,16,0.09911670606611248
341,16,0.09911670606611248
418,16,0.09911670606611248
595,16,0.09911670606611248
728,16,0.09911670606611248
853,16,0.09911670606611248
984,16,0.09911670606611248
28,16,0.09922609483000144
35,16,0.09922609483000144
83,16,0.09922609483000144
84,16,0.09922609483000144
91,16,0.09922609483000144
112,16,0.09922609483000144
133,16,0.09922609483000144
158,16,0.09922609483000144
167,16,0.09922609483000144
178,16,0.09922609483000144
183,16,0.09922609483000144
193,16,0.09922609483000144
250,16,0.09922609483000144
270,16,0.09922609483000144
332,16,0.09922609483000144
339,16,0.09922609483000144
340,16,0.09922609483000144
600,16,0.09922609483000144
644,16,0.09922609483000144
744,16,0.09922609483000144
753,16,0.09922609483000144
961,16,0.09922609483000144
25,16,0.10000806100866466
26,16,0.10000806100866466
136,16,0.10000806100866466
137,16,0.10000806100866466
161,16,0.10000806100866466
164,16,0.10000806100866466
275,16,0.10000806100866466
310,16,0.10000806100866466
316,16,0.10000806100866466
350,16,0.10000806100866466
354,16,0.10000806100866466
358,16,0.10000806100866466
361,16,0.10000806100866466
362,16,0.10000806100866466
375,16,0.10000806100866466
385,16,0.10000806100866466
404,16,0.10000806100866466
406,16,0.10000806100866466
417,16,0.10000806100866466
490,16,0.10000806100866466
531,16,0.10000806100866466
647,16,0.10000806100866466
836,16,0.10000806100866466
838,16,0.10000806100866466
875,16,0.10000806100866466
930,16,0.10000806100866466
949,16,0.10000806100866466
445,18,0.10039459194780696
31,13,0.10048497319731281
175,13,0.10048497319731281
743,13,0.10048497319731281
522,16,0.1015573540642459
839,13,0.10174994710775037
0,4,0.10251007148817681
3,4,0.10251007148817681
39,4,0.10251007148817681
103,4,0.10251007148817681
119,4,0.10251007148817681
171,4,0.10251007148817681
206,4,0.10251007148817681
211,4,0.10251007148817681
284,4,0.10251007148817681
299,4,0.10251007148817681
301,4,0.10251007148817681
315,4,0.10251007148817681
352,4,0.10251007148817681
372,4,0.10251007148817681
410,4,0.10251007148817681
455,4,0.10251007148817681
500,4,0.10251007148817681
502,4,0.10251007148817681
534,4,0.10251007148817681
591,4,0.10251007148817681
613,4,0.10251007148817681
617,4,0.10251007148817681
623,4,0.10251007148817681
641,4,0.10251007148817681
663,4,0.10251007148817681
669,4,0.10251007148817681
683,4,0.10251007148817681
694,4,0.10251007148817681
703,4,0.10251007148817681
736,4,0.10251007148817681
769,4,0.10251007148817681
807,4,0.10251007148817681
843,4,0.10251007148817681
873,4,0.10251007148817681
908,4,0.10251007148817681
914,4,0.10251007148817681
944,4,0.10251007148817681
983,4,0.10251007148817681
985,4,0.10251007148817681
21,16,0.10274461268152024
148,16,0.10274461268152024
154,16,0.10274461268152024
207,16,0.10274461268152024
336,16,0.10274461268152024
342,16,0.10274461268152024
431,16,0.10274461268152024
437,16,0.10274461268152024
521,16,0.10274461268152024
586,16,0.10274461268152024
598,16,0.10274461268152024
701,16,0.10274461268152024
725,16,0.10274461268152024
988,16,0.10274461268152024
53,15,0.1033024917956231
445,20,0.1033024917956231
28,13,0.10363607926501153
35,13,0.10363607926501153
83,13,0.10363607926501153
84,13,0.10363607926501153
91,13,0.10363607926501153
112,13,0.10363607926501153
133,13,0.10363607926501153
158,13,0.10363607926501153
167,13,0.10363607926501153
178,13,0.10363607926501153
183,13,0.10363607926501153
193,13,0.10363607926501153
250,13,0.10363607926501153
270,13,0.10363607926501153
332,13,0.10363607926501153
339,13,0.10363607926501153
340,13,0.10363607926501153
600,13,0.10363607926501153
644,13,0.10363607926501153
744,13,0.10363607926501153
753,13,0.10363607926501153
961,13,0.10363607926501153
715,5,0.10376690483785819
173,13,0.10384359425818035
556,16,0.10392832954341336
56,16,0.10403771830730231
69,16,0.10403771830730231
156,16,0.10403771830730231
214,16,0.10403771830730231
386,16,0.10403771830730231
426,16,0.10403771830730231
605,16,0.10403771830730231
931,16,0.10403771830730231
56,13,0.10410971468474507
69,13,0.10410971468474507
156,13,0.10410971468474507
214,13,0.10410971468474507
386,13,0.10410971468474507
426,13,0.10410971468474507
605,13,0.10410971468474507
931,13,0.10410971468474507
6,4,0.10438961926631286
15,4,0.10438961926631286
71,4,0.10438961926631286
283,4,0.10438961926631286
330,4,0.10438961926631286
407,4,0.10438961926631286
413,4,0.10438961926631286
425,4,0.10438961926631286
453,4,0.10438961926631286
560,4,0.10438961926631286
564,4,0.10438961926631286
594,4,0.10438961926631286
651,4,0.10438961926631286
660,4,0.10438961926631286
699,4,0.10438961926631286
732,4,0.10438961926631286
772,4,0.10438961926631286
773,4,0.10438961926631286
835,4,0.10438961926631286
869,4,0.10438961926631286
952,4,0.10438961926631286
965,4,0.10438961926631286
25,13,0.10441591212474266
26,13,0.10441591212474266
136,13,0.10441591212474266
137,13,0.10441591212474266
161,13,0.10441591212474266
164,13,0.10441591212474266
275,13,0.10441591212474266
310,13,0.10441591212474266
316,13,0.10441591212474266
350,13,0.10441591212474266
354,13,0.10441591212474266
358,13,0.10441591212474266
361,13,0.10441591212474266
362,13,0.10441591212474266
375,13,0.10441591212474266
385,13,0.10441591212474266
404,13,0.10441591212474266
406,13,0.10441591212474266
417,13,0.10441591212474266
490,13,0.10441591212474266
531,13,0.10441591212474266
647,13,0.10441591212474266
836,13,0.10441591212474266
838,13,0.10441591212474266
875,13,0.10441591212474266
930,13,0.10441591212474266
949,13,0.10441591212474266
349,13,0.10462342711791148
22,16,0.10481968448596554
29,16,0.10481968448596554
86,16,0.10481968448596554
97,16,0.10481968448596554
124,16,0.10481968448596554
247,16,0.10481968448596554
433,16,0.10481968448596554
657,16,0.10481968448596554
955,16,0.10481968448596554
22,13,0.1048895475444762
29,13,0.1048895475444762
86,13,0.1048895475444762
97,13,0.1048895475444762
124,13,0.1048895475444762
247,13,0.1048895475444762
433,13,0.1048895475444762
657,13,0.1048895475444762
955,13,0.1048895475444762
715,21,0.10532426479272312
260,4,0.10608310745835517
603,4,0.10608310745835517
53,5,0.10693985947668844
108,13,0.10708707267812617
166,13,0.10708707267812617
252,13,0.10708707267812617
341,13,0.10708707267812617
418,13,0.10708707267812617
595,13,0.10708707267812617
728,13,0.10708707267812617
853,13,0.10708707267812617
984,13,0.10708707267812617
238,4,0.1071136740442688
520,13,0.10729629466846197
638,13,0.10729629466846197
715,25,0.10751530561214662
414,16,0.10755623615882111
556,13,0.10756070809785973
430,16,0.10875964115377029
715,23,0.1088259754593196
839,16,0.10898860727926726
489,4,0.10899322182240485
778,4,0.10899322182240485
479,13,0.10934847746988931
739,13,0.10934847746988931
987,13,0.10934847746988931
583,13,0.11096161564228556
798,13,0.11096161564228556
170,7,0.11127968471537542
408,4,0.11136985956730378
540,4,0.11136985956730378
916,4,0.11136985956730378
479,16,0.11145209992373949
739,16,0.11145209992373949
987,16,0.11145209992373949
63,16,0.11172515895212284
173,16,0.11185134346549118
445,11,0.1123263961136229
349,16,0.11263330964415441
81,4,0.11324940734543984
678,4,0.11324940734543984
260,13,0.1132956883976877
603,13,0.1132956883976877
445,3,0.11404482612506679
8,10,0.11414767197893053
72,10,0.11414767197893053
122,10,0.11414767197893053
146,10,0.11414767197893053
279,10,0.11414767197893053
369,10,0.11414767197893053
374,10,0.11414767197893053
533,10,0.11414767197893053
713,10,0.11414767197893053
808,10,0.11414767197893053
260,16,0.11471739392613242
603,16,0.11471739392613242
0,13,0.1147619018633238
3,13,0.1147619018633238
39,13,0.1147619018633238
103,13,0.1147619018633238
119,13,0.1147619018633238
171,13,0.1147619018633238
206,13,0.1147619018633238
211,13,0.1147619018633238
284,13,0.1147619018633238
299,13,0.1147619018633238
301,13,0.1147619018633238
315,13,0.1147619018633238
352,13,0.1147619018633238
372,13,0.1147619018633238
410,13,0.1147619018633238
455,13,0.1147619018633238
500,13,0.1147619018633238
502,13,0.1147619018633238
534,13,0.1147619018633238
591,13,0.1147619018633238
613,13,0.1147619018633238
617,13,0.1147619018633238
623,13,0.1147619018633238
641,13,0.1147619018633238
663,13,0.1147619018633238
669,13,0.1147619018633238
683,13,0.1147619018633238
694,13,0.1147619018633238
703,13,0.1147619018633238
736,13,0.1147619018633238
769,13,0.1147619018633238
807,13,0.1147619018633238
843,13,0.1147619018633238
873,13,0.1147619018633238
908,13,0.1147619018633238
914,13,0.1147619018633238
944,13,0.1147619018633238
983,13,0.1147619018633238
985,13,0.1147619018633238
715,13,0.11485681992898968
170,24,0.11495989069975579
238,13,0.11496941685649263
408,13,0.11523553728305735
540,13,0.11523553728305735
916,13,0.11523553728305735
31,16,0.11536115739524655
175,16,0.11536115739524655
743,16,0.11536115739524655
170,12,0.11573977706821148
53,21,0.11606349062751352
445,0,0.11653843934585466
715,16,0.11722209396273503
565,13,0.11830000635093946
149,8,0.118372080808632
177,8,0.118372080808632
911,8,0.118372080808632
30,4,0.1183897180947018
196,4,0.1183897180947018
209,4,0.1183897180947018
265,4,0.1183897180947018
274,4,0.1183897180947018
298,4,0.1183897180947018
321,4,0.1183897180947018
343,4,0.1183897180947018
388,4,0.1183897180947018
403,4,0.1183897180947018
415,4,0.1183897180947018
477,4,0.1183897180947018
495,4,0.1183897180947018
532,4,0.1183897180947018
545,4,0.1183897180947018
670,4,0.1183897180947018
682,4,0.1183897180947018
721,4,0.1183897180947018
794,4,0.1183897180947018
810,4,0.1183897180947018
937,4,0.1183897180947018
939,4,0.1183897180947018
8,11,0.11885671376399715
72,11,0.11885671376399715
122,11,0.11885671376399715
146,11,0.11885671376399715
279,11,0.11885671376399715
369,11,0.11885671376399715
374,11,0.11885671376399715
533,11,0.11885671376399715
713,11,0.11885671376399715
808,11,0.11885671376399715
170,8,0.11916786400232665
583,16,0.11930292505747639
798,16,0.11930292505747639
0,19,0.11945103877724353
3,19,0.11945103877724353
39,19,0.11945103877724353
103,19,0.11945103877724353
119,19,0.11945103877724353
171,19,0.11945103877724353
206,19,0.11945103877724353
211,19,0.11945103877724353
284,19,0.11945103877724353
299,19,0.11945103877724353
301,19,0.11945103877724353
315,19,0.11945103877724353
352,19,0.11945103877724353
372,19,0.11945103877724353
410,19,0.11945103877724353
455,19,0.11945103877724353
500,19,0.11945103877724353
502,19,0.11945103877724353
534,19,0.11945103877724353
591,19,0.11945103877724353
613,19,0.11945103877724353
617,19,0.11945103877724353
623,19,0.11945103877724353
641,19,0.11945103877724353
663,19,0.11945103877724353
669,19,0.11945103877724353
683,19,0.11945103877724353
694,19,0.11945103877724353
703,19,0.11945103877724353
736,19,0.11945103877724353
769,19,0.11945103877724353
807,19,0.11945103877724353
843,19,0.11945103877724353
873,19,0.11945103877724353
908,19,0.11945103877724353
914,19,0.11945103877724353
944,19,0.11945103877724353
983,19,0.11945103877724353
985,19,0.11945103877724353
715,11,0.11962408817255926
170,25,0.11964128792175417
170,2,0.11978762179864677
11,13,0.11998499316830802
75,13,0.11998499316830802
120,13,0.11998499316830802
143,13,0.11998499316830802
150,13,0.11998499316830802
443,13,0.11998499316830802
501,13,0.11998499316830802
527,13,0.11998499316830802
535,13,0.11998499316830802
724,13,0.11998499316830802
746,13,0.11998499316830802
766,13,0.11998499316830802
813,13,0.11998499316830802
576,13,0.12076482602803915
631,13,0.12076482602803915
53,23,0.12093263520173149
170,22,0.12114003444232803
0,16,0.12131891016760868
3,16,0.12131891016760868
39,16,0.12131891016760868
103,16,0.12131891016760868
119,16,0.12131891016760868
171,16,0.12131891016760868
206,16,0.12131891016760868
211,16,0.12131891016760868
284,16,0.12131891016760868
299,16,0.12131891016760868
301,16,0.12131891016760868
315,16,0.12131891016760868
352,16,0.12131891016760868
372,16,0.12131891016760868
410,16,0.12131891016760868
455,16,0.12131891016760868
500,16,0.12131891016760868
502,16,0.12131891016760868
534,16,0.12131891016760868
591,16,0.12131891016760868
613,16,0.12131891016760868
617,16,0.12131891016760868
623,16,0.12131891016760868
641,16,0.12131891016760868
663,16,0.12131891016760868
669,16,0.12131891016760868
683,16,0.12131891016760868
694,16,0.12131891016760868
703,16,0.12131891016760868
736,16,0.12131891016760868
769,16,0.12131891016760868
807,16,0.12131891016760868
843,16,0.12131891016760868
873,16,0.12131891016760868
908,16,0.12131891016760868
914,16,0.12131891016760868
944,16,0.12131891016760868
983,16,0.12131891016760868
985,16,0.12131891016760868
297,7,0.12139542608346102
824,7,0.12139542608346102
80,13,0.12157322333447296
191,13,0.12157322333447296
217,13,0.12157322333447296
493,13,0.12157322333447296
610,13,0.12157322333447296
674,13,0.12157322333447296
719,13,0.12157322333447296
730,13,0.12157322333447296
886,13,0.12157322333447296
924,13,0.12157322333447296
565,16,0.12168830544974255
650,13,0.12204685875420651
737,13,0.12204685875420651
745,13,0.12204685875420651
757,13,0.12204685875420651
715,6,0.12210231283040861
53,26,0.12222476164021172
8,21,0.1226113737506054
72,21,0.1226113737506054
122,21,0.1226113737506054
146,21,0.1226113737506054
279,21,0.1226113737506054
369,21,0.1226113737506054
374,21,0.1226113737506054
533,21,0.1226113737506054
713,21,0.1226113737506054
808,21,0.1226113737506054
377,24,0.12261276174429525
518,24,0.12261276174429525
620,24,0.12261276174429525
45,4,0.12264590361773679
46,4,0.12264590361773679
240,4,0.12264590361773679
306,4,0.12264590361773679
331,4,0.12264590361773679
337,4,0.12264590361773679
338,4,0.12264590361773679
371,4,0.12264590361773679
393,4,0.12264590361773679
463,4,0.12264590361773679
466,4,0.12264590361773679
484,4,0.12264590361773679
537,4,0.12264590361773679
547,4,0.12264590361773679
606,4,0.12264590361773679
618,4,0.12264590361773679
619,4,0.12264590361773679
630,4,0.12264590361773679
632,4,0.12264590361773679
676,4,0.12264590361773679
717,4,0.12264590361773679
720,4,0.12264590361773679
747,4,0.12264590361773679
750,4,0.12264590361773679
752,4,0.12264590361773679
832,4,0.12264590361773679
834,4,0.12264590361773679
840,4,0.12264590361773679
842,4,0.12264590361773679
847,4,0.12264590361773679
877,4,0.12264590361773679
921,4,0.12264590361773679
923,4,0.12264590361773679
947,4,0.12264590361773679
960,4,0.12264590361773679
967,4,0.12264590361773679
969,4,0.12264590361773679
38,16,0.12327731475024675
115,16,0.12327731475024675
152,16,0.12327731475024675
182,16,0.12327731475024675
212,16,0.12327731475024675
440,16,0.12327731475024675
444,16,0.12327731475024675
469,16,0.12327731475024675
492,16,0.12327731475024675
585,16,0.12327731475024675
596,16,0.12327731475024675
696,16,0.12327731475024675
789,16,0.12327731475024675
976,16,0.12327731475024675
977,16,0.12327731475024675
20,13,0.12343598658142266
142,13,0.12343598658142266
160,13,0.12343598658142266
266,13,0.12343598658142266
290,13,0.12343598658142266
438,13,0.12343598658142266
624,13,0.12343598658142266
826,13,0.12343598658142266
909,13,0.12343598658142266
934,13,0.12343598658142266
980,13,0.12343598658142266
16,13,0.12383292112906914
141,13,0.12383292112906914
165,13,0.12383292112906914
257,13,0.12383292112906914
436,13,0.12383292112906914
506,13,0.12383292112906914
567,13,0.12383292112906914
804,13,0.12383292112906914
851,13,0.12383292112906914
859,13,0.12383292112906914
408,19,0.12408267027828541
540,19,0.12408267027828541
916,19,0.12408267027828541
525,16,0.12416866969279894
8,5,0.12427884078335713
72,5,0.12427884078335713
122,5,0.12427884078335713
146,5,0.12427884078335713
279,5,0.12427884078335713
369,5,0.12427884078335713
374,5,0.12427884078335713
533,5,0.12427884078335713
713,5,0.12427884078335713
808,5,0.12427884078335713
6,19,0.12438626618095512
15,19,0.12438626618095512
71,19,0.12438626618095512
283,19,0.12438626618095512
330,19,0.12438626618095512
407,19,0.12438626618095512
413,19,0.12438626618095512
425,19,0.12438626618095512
453,19,0.12438626618095512
560,19,0.12438626618095512
564,19,0.12438626618095512
594,19,0.12438626618095512
651,19,0.12438626618095512
660,19,0.12438626618095512
699,19,0.12438626618095512
732,19,0.12438626618095512
772,19,0.12438626618095512
773,19,0.12438626618095512
835,19,0.12438626618095512
869,19,0.12438626618095512
952,19,0.12438626618095512
965,19,0.12438626618095512
715,18,0.12456805496897892
138,13,0.12523854430829656
138,16,0.12526067782983852
652,13,0.12544605930146538
88,13,0.1256973913731858
229,13,0.12571217972803012
611,13,0.12571217972803012
8,9,0.12584063982175148
72,9,0.12584063982175148
122,9,0.12584063982175148
146,9,0.12584063982175148
279,9,0.12584063982175148
369,9,0.12584063982175148
374,9,0.12584063982175148
533,9,0.12584063982175148
713,9,0.12584063982175148
808,9,0.12584063982175148
525,13,0.12595081091230967
9,4,0.12605153594451962
544,4,0.12605153594451962
408,16,0.12613053364490956
540,16,0.12613053364490956
916,16,0.12613053364490956
18,16,0.1263560683925007
300,16,0.1263560683925007
323,16,0.1263560683925007
