227,414,32,1
228,651,303,-1
229,1902,13,1
230,2979,79,-1
231,2098,4,1
232,8,6,1
233,893,4,1
234,2998,302,-1
235,3313,304,-1
236,2078,22,1
237,3345,304,-1
238,1010,323,-1
239,48,300,-1
240,91,41,1
241,20,78,1
242,1598,75,1
243,1546,0,1
244,3490,300,-1
245,62,154,1
246,3469,79,-1
247,407,9,1
248,1972,12,-1
249,735,142,1
250,1540,0,1
251,673,26,1
252,812,87,1
253,1718,20,-1
254,460,5,1
255,2735,302,-1
256,670,9,1
257,2682,304,-1
258,312,109,1
259,919,237,1
260,1129,23,1
261,1778,7,1
262,788,0,1
263,2909,301,-1
264,2220,7,1
265,823,306,-1
266,1302,34,1
267,3241,302,-1
268,2869,301,-1
269,2230,14,1
270,1447,14,1
271,1101,79,-1
272,2482,300,-1
273,3341,302,-1
274,2252,14,1
275,2248,7,1
276,1414,301,-1
277,2555,62,-1
278,853,79,-1
279,2555,47,-1
280,2995,302,-1
281,2159,302,-1
282,1271,29,1
283,1700,5,1
284,3048,300,-1
285,2812,302,-1
286,476,14,1
287,2653,304,-1
288,1210,24,1
289,2108,0,1
290,1136,4,1
291,3091,302,-1
292,1390,16,1
293,1557,301,-1
294,1314,9,1
295,3472,301,-1
296,1779,300,-1
297,2941,300,-1
298,3028,263,-1
299,832,6,1
300,88,39,1
301,1031,7,1
302,2040,301,-1
303,3302,302,-1
304,1460,34,1
305,1940,14,1
306,3247,300,-1
307,332,32,1
308,3017,300,-1
309,215,14,1
310,2555,166,-1
311,812,103,1
312,2294,319,-1
313,2985,300,-1
314,2218,304,-1
315,510,303,-1
316,2251,9,1
317,2235,26,1
318,3003,97,-1
319,1509,52,-1
320,1299,9,1
321,649,79,-1
322,197,0,1
323,3001,79,-1
324,2199,167,-1
325,2292,23,1
326,2813,302,-1
327,616,24,1
328,280,306,-1
329,15,155,1
330,388,25,1
331,90,257,1
332,528,9,1
333,1904,263,-1
334,3233,263,-1
335,2673,304,-1
336,1613,69,1
337,2981,301,-1
338,847,16,1
339,2555,226,-1
340,2798,79,-1
341,1042,7,1
342,1477,22,1
343,240,32,1
344,3307,304,-1
345,197,14,1
346,983,23,1
347,1629,9,1
348,1567,6,1
349,3569,302,-1
350,421,8,1
351,2256,307,-1
352,1888,9,1
353,143,11,1
354,695,302,-1
355,2280,35,1
356,1843,16,1
357,526,16,1
358,234,157,1
359,618,9,1
360,2538,302,-1
361,1545,4,1
362,213,301,-1
363,2256,83,-1
364,818,79,1
365,2237,33,1
366,778,4,1
367,1194,5,1
368,2690,304,-1
369,1075,109,1
370,1359,301,-1
371,2284,79,-1
372,1280,14,1
373,3543,301,-1
374,2128,34,1
375,55,302,-1
376,2701,20,-1
377,1846,35,1
378,2294,304,-1
379,1144,32,1
380,2968,304,-1
381,688,44,1
382,506,32,1
383,3043,307,-1
384,2151,304,-1
385,1000,7,1
386,762,35,1
387,1416,29,1
388,3,151,1
389,2829,97,-1
390,271,34,1
391,2296,9,1
392,2889,301,-1
393,1005,304,-1
394,2377,16,1
395,1717,24,1
396,2056,301,-1
397,2315,14,1
398,2371,301,-1
399,258,14,1
400,990,0,1
401,915,0,1
402,81,6,1
403,1677,301,-1
404,2494,263,-1
405,510,232,-1
406,3294,302,-1
407,2015,14,1
408,2117,301,-1
409,135,51,1
410,3360,301,-1
411,27,0,1
412,1031,0,1
413,587,304,-1
414,1160,302,-1
415,920,103,1
416,287,30,1
417,3168,302,-1
418,1662,302,-1
419,1756,35,1
420,1901,300,-1
421,202,41,-1
422,2080,34,1
423,972,14,1
424,589,14,1
425,3094,304,-1
426,1201,122,-1
427,2568,302,-1
428,3035,302,-1
429,1849,302,-1
430,692,180,-1
431,3416,79,-1
432,2410,301,-1
433,2611,302,-1
434,1660,263,-1
435,3036,301,-1
436,2328,142,-1
437,1064,300,-1
438,2863,301,-1
439,383,16,1
440,435,23,1
441,2559,118,-1
442,2772,301,-1
443,1031,4,1
444,610,163,1
445,3563,300,-1
446,3151,300,-1
447,1632,34,1
448,1703,14,1
449,915,45,1
450,2430,320,-1
451,2476,302,-1
452,118,25,1
453,1204,138,1
454,3414,301,-1
455,1557,302,-1
456,62,97,1
457,3026,302,-1
458,213,35,1
459,2065,35,1
460,300,7,1
461,2555,335,-1
462,3391,301,-1
463,3257,301,-1
464,1925,9,1
465,278,7,1
466,231,9,1
467,263,7,1
468,424,14,1
469,743,0,1
470,1823,14,1
471,1450,7,1
472,1165,34,1
473,1137,27,1
474,88,173,1
475,1253,5,1
476,3188,304,-1
477,993,302,-1
478,767,4,1
479,2847,302,-1
480,826,25,1
481,2672,302,-1
482,2661,79,-1
483,2378,301,-1
484,2527,30,-1
485,1935,14,1
486,301,26,1
487,1263,298,1
488,87,47,1
489,201,32,1
490,4,154,1
491,2695,302,-1
492,1652,35,1
493,1720,13,1
494,2856,302,-1
495,1270,23,1
496,375,4,1
497,547,5,1
498,1631,16,1
499,3025,79,-1
500,2717,301,-1
501,2411,9,1
502,835,0,1
503,145,32,1
504,2680,313,-1
505,2687,303,-1
506,57,16,1
507,1260,7,1
508,2646,263,-1
509,2572,303,-1
510,287,5,1
511,621,35,1
512,2075,32,1
513,692,137,-1
514,3056,79,-1
515,74,24,1
516,262,14,1
517,219,5,1
518,636,44,1
519,310,35,1
520,428,4,1
521,2540,118,-1
522,3077,302,-1
523,3154,301,-1
524,3159,304,-1
525,2778,300,-1
526,1246,35,1
527,720,301,-1
528,601,24,1
529,1228,14,1
530,1519,14,1
531,2755,79,-1
532,3186,301,-1
533,3495,302,-1
534,3317,304,-1
535,1448,300,-1
536,3272,301,-1
537,1068,177,1
538,2390,304,-1
539,1309,302,-1
540,1412,302,-1
541,1097,7,1
542,692,39,-1
543,3142,301,-1
544,499,23,1
545,3012,263,-1
546,2327,14,1
547,1174,34,1
548,1677,13,1
549,3269,302,-1
550,939,5,1
551,1831,79,-1
552,2310,13,1
553,2988,97,-1
554,326,32,1
555,2254,0,1
556,2097,35,1
557,3130,304,-1
558,2501,302,-1
559,849,34,1
560,2203,97,-1
561,2984,300,-1
562,2588,303,-1
563,2988,79,-1
564,3609,167,-1
565,2214,7,1
566,1046,9,1
567,703,300,-1
568,2721,301,-1
569,3384,263,-1
570,202,82,-1
571,477,29,1
572,516,263,-1
573,2256,133,1
574,1165,24,1
575,3622,302,-1
576,2802,301,-1
577,439,307,-1
578,1290,14,1
579,1268,7,1
580,514,33,1
581,441,237,1
582,1674,79,-1
583,1665,301,-1
584,1758,35,1
585,2853,302,-1
586,356,14,1
587,376,24,1
588,2204,14,1
589,2497,263,-1
590,2720,301,-1
591,469,301,-1
592,2306,158,1
593,2540,313,-1
594,2957,303,-1
595,329,26,1
596,629,4,1
597,2214,303,-1
598,916,35,1
599,2294,225,-1
600,3340,302,-1
601,1289,8,1
602,802,5,1
603,1968,6,1
604,2569,97,-1
605,864,302,-1
606,3194,301,-1
607,1737,304,-1
608,693,303,-1
609,714,44,1
610,2257,301,-1
611,2623,64,-1
612,2933,304,-1
613,316,79,1
614,2708,300,-1
615,1297,35,1
616,152,32,1
617,403,29,1
618,1463,300,-1
619,3047,303,-1
620,498,5,1
621,2051,35,1
622,1904,304,-1
623,817,32,1
624,3085,79,-1
625,221,4,1
626,759,23,1
627,2398,4,1
628,2354,9,1
629,2788,304,-1
630,10,4,1
631,1020,24,1
632,2578,301,-1
633,2788,79,-1
634,1683,301,-1
635,2941,303,-1
636,90,237,1
637,962,301,-1
638,502,271,1
639,993,301,-1
640,2548,302,-1
641,3646,301,-1
642,1972,167,-1
643,1432,82,-1
644,1626,296,1
645,2525,301,-1
646,2845,301,-1
647,989,301,-1
648,318,9,1
649,229,0,1
650,1483,35,1
651,295,0,1
652,692,317,-1
653,1038,300,-1
654,667,16,1
655,488,301,-1
656,2518,118,-1
657,714,29,1
658,95,301,-1
659,2131,79,-1
660,1462,13,1
661,423,29,1
662,2274,304,-1
663,835,30,1
664,2063,300,-1
665,1190,302,-1
666,1130,301,-1
667,263,4,1
668,343,14,1
669,619,118,-1
670,2701,307,-1
671,480,201,1
672,3487,302,-1
673,2104,302,-1
674,1318,302,-1
675,22,14,1
676,2687,291,-1
677,283,9,1
678,855,14,1
679,392,67,-1
680,945,300,-1
681,1377,14,1
682,2328,323,-1
683,2929,302,-1
684,1873,34,1
685,327,109,1
686,891,9,1
687,3042,302,-1
688,627,8,1
689,1785,79,-1
690,3206,300,-1
691,2611,301,-1
692,2551,300,-1
693,1715,4,1
694,1763,82,-1
695,50,16,1
696,3401,303,-1
697,1739,302,-1
698,87,143,1
699,53,33,1
700,1721,302,-1
701,1634,304,-1
702,1221,302,-1
703,75,35,1
704,1892,14,1
705,2470,81,-1
706,137,153,1
707,1467,79,-1
708,1910,7,1
709,2942,304,-1
710,401,9,1
711,2567,263,-1
712,795,13,1
713,2028,34,1
714,1997,301,-1
715,523,6,1
716,695,301,-1
717,2623,302,-1
718,3486,300,-1
719,1330,25,1
720,693,7,1
721,242,4,1
722,2732,302,-1
723,3175,302,-1
724,639,4,1
725,3568,301,-1
726,1789,35,1
727,402,175,1
728,3651,302,-1
729,798,4,1
730,1662,304,-1
731,2358,302,-1
732,532,300,-1
733,2355,302,-1
734,1972,273,-1
735,1737,35,1
736,3380,303,-1
737,360,4,1
738,1257,5,1
739,2956,301,-1
740,710,7,1
741,652,22,1
742,73,301,-1
743,3562,304,-1
744,2079,300,-1
745,2520,301,-1
746,2162,14,1
747,692,53,1
748,1238,14,1
749,933,4,1
750,2483,79,-1
751,1542,9,1
752,690,5,1
753,2357,14,1
754,945,301,-1
755,3180,302,-1
756,2963,79,-1
757,3137,302,-1
758,1004,83,-1
759,247,16,1
760,1862,79,-1
761,790,158,1
762,21,5,1
763,1922,13,1
764,3166,302,-1
765,2375,302,-1
766,3133,302,-1
767,3279,307,-1
768,807,302,-1
769,3003,177,-1
770,3223,303,-1
771,160,35,1
772,1870,14,1
773,3351,304,-1
774,2272,4,1
775,479,14,1
776,1428,7,1
777,1,16,1
778,2835,300,-1
779,2601,114,-1
780,3311,79,-1
781,2580,302,-1
782,3368,302,-1
783,566,34,1
784,2626,301,-1
785,804,4,1
786,1656,29,1
787,2542,300,-1
788,2100,304,-1
789,1026,7,1
790,2518,300,-1
791,1301,13,1
792,15,61,1
793,56,0,1
794,796,16,1
795,457,24,1
796,982,9,1
797,205,45,1
798,678,263,-1
799,2522,302,-1
800,2998,301,-1
801,542,304,-1
802,2562,302,-1
803,3061,79,-1
804,1689,24,1
805,134,13,1
806,625,29,1
807,608,4,1
808,879,304,-1
809,1011,5,1
810,2427,301,-1
811,998,32,1
812,5,6,1
813,10,13,1
814,923,301,-1
815,251,8,1
816,710,13,1
817,3299,301,-1
818,470,13,1
819,584,23,1
820,263,0,1
821,922,32,1
822,1370,14,1
823,71,26,1
824,1087,34,1
825,2750,79,-1
826,4,163,1
827,3041,301,-1
828,2614,302,-1
829,2827,301,-1
830,483,302,-1
831,53,24,1
832,2430,304,-1
833,2348,302,-1
834,787,301,-1
835,1078,251,1
836,2880,79,-1
837,398,64,1
838,1423,24,1
839,187,34,1
840,1967,302,-1
841,2470,170,-1
842,823,79,-1
843,2721,114,-1
844,2684,52,-1
845,3237,301,-1
846,3326,301,-1
847,2869,304,-1
848,1254,14,1
849,522,81,1
850,609,67,1
851,3049,38,-1
852,3465,301,-1
853,378,9,1
854,114,49,1
855,96,14,1
856,2470,51,-1
857,2022,302,-1
858,2311,308,-1
859,2140,17,1
860,2956,304,-1
861,445,14,1
862,24,23,1
863,2017,14,1
864,333,44,1
865,83,16,1
866,986,90,1
867,609,30,1
868,1363,301,-1
869,551,9,1
870,758,13,1
871,3401,302,-1
872,1411,5,1
873,78,32,1
874,1415,304,-1
875,1888,300,-1
876,3171,301,-1
877,514,0,1
878,2588,301,-1
879,950,23,1
880,1757,7,1
881,3561,301,-1
882,1662,35,1
883,2270,9,1
884,1509,83,-1
885,2447,67,-1
886,280,302,-1
887,2067,302,-1
888,155,59,1
889,511,32,1
890,1657,9,1
891,1589,4,1
892,351,4,1
893,2346,79,-1
894,1145,35,1
895,1569,302,-1
896,3396,304,-1
897,2272,30,1
898,2582,301,-1
899,392,302,-1
900,1824,304,-1
901,1299,300,-1
902,506,64,1
903,1010,170,-1
904,1655,304,-1
905,1981,301,-1
906,1911,24,1
907,470,7,1
908,2188,24,1
909,502,124,1
910,2557,304,-1
911,2218,7,1
912,518,302,-1
913,2493,304,-1
914,2376,300,-1
915,1171,14,1
916,491,13,1
917,771,29,1
918,1414,14,1
919,2470,317,-1
920,2275,34,1
921,2737,52,-1
922,452,9,1
923,2770,302,-1
924,3535,300,-1
925,3028,300,-1
926,3029,313,-1
927,2070,9,1
928,2089,79,-1
929,2765,304,-1
930,1660,7,1
931,1326,35,1
932,649,304,-1
933,1523,9,1
934,3256,300,-1
935,2871,300,-1
936,1372,0,1
937,2993,307,-1
938,995,14,1
939,2696,79,-1
940,779,35,1
941,3583,301,-1
942,2950,302,-1
943,481,14,1
944,3418,304,-1
945,1138,13,1
946,317,143,1
947,1745,4,1
948,3348,300,-1
949,1887,301,-1
950,1572,9,1
951,631,4,1
952,1137,97,-1
953,702,6,1
954,3243,167,-1
955,1271,44,1
956,1137,79,-1
957,3069,302,-1
958,3388,79,-1
959,1259,35,1
960,1042,8,1
961,1150,45,1
962,3321,301,-1
963,1665,79,-1
964,2876,263,-1
965,3357,300,-1
966,124,304,-1
967,2010,302,-1
968,2669,301,-1
969,137,197,1
970,85,6,1
971,2513,300,-1
972,347,9,1
973,1368,140,-1
974,916,302,-1
975,3054,304,-1
976,2676,232,-1
977,197,7,1
978,2135,302,-1
979,1949,35,1
980,2518,64,-1
981,1047,162,-1
982,665,301,-1
983,91,301,-1
984,3269,300,-1
985,284,302,-1
986,884,300,-1
987,1710,9,1
988,996,109,1
989,1785,263,-1
990,1468,304,-1
991,1829,44,1
992,680,8,1
993,1338,32,1
994,3529,302,-1
995,184,16,1
996,316,266,1
997,631,23,1
998,1163,8,1
999,1543,79,-1
1000,692,324,-1
1001,3223,263,-1
1002,632,301,-1
1003,111,13,1
1004,1186,79,-1
1005,1448,9,1
1006,968,9,1
1007,252,301,-1
1008,3592,302,-1
1009,435,32,1
1010,14,58,1
1011,2486,41,-1
1012,2945,303,-1
1013,2588,263,-1
1014,146,35,1
1015,2202,79,-1
1016,1109,8,1
1017,1709,16,1
1018,651,263,-1
1019,1425,9,1
1020,2283,9,1
1021,2183,4,1
1022,3074,308,-1
1023,3579,301,-1
1024,3226,301,-1
1025,3471,301,-1
1026,84,202,1
1027,509,44,1
1028,497,255,1
1029,2659,301,-1
1030,3585,304,-1
1031,748,24,1
1032,2991,302,-1
1033,2248,79,-1
1034,12,302,-1
1035,2911,118,-1
1036,373,4,1
1037,3303,301,-1
1038,3278,302,-1
1039,3192,301,-1
1040,305,30,1
1041,3338,301,-1
1042,3096,301,-1
1043,2369,9,1
1044,1253,25,1
1045,1385,16,1
1046,3109,52,-1
1047,192,16,1
1048,1512,35,1
1049,454,9,1
1050,2263,0,1
1051,355,4,1
1052,209,79,-1
1053,247,8,1
1054,596,23,1
1055,1842,4,1
1056,3405,79,-1
1057,232,64,1
1058,20,17,1
1059,1102,29,1
1060,3040,303,-1
1061,20,233,1
1062,2911,301,-1
1063,2493,325,-1
1064,1232,302,-1
1065,352,45,1
1066,3092,302,-1
1067,542,301,-1
1068,2807,83,-1
1069,31,274,1
1070,1622,301,-1
1071,1619,13,1
1072,1142,45,1
1073,651,304,-1
1074,3068,304,-1
1075,328,7,1
1076,383,13,1
1077,3029,304,-1
1078,1211,4,1
1079,584,4,1
1080,67,16,1
1081,2294,113,-1
1082,2931,263,-1
1083,2379,13,1
1084,1884,9,1
1085,1233,9,1
1086,3241,304,-1
1087,2430,326,-1
1088,753,131,1
1089,806,301,-1
1090,2447,304,-1
1091,1137,66,-1
1092,2732,301,-1
1093,667,5,1
1094,1840,302,-1
1095,180,35,1
1096,1409,14,1
1097,148,14,1
1098,1090,308,-1
1099,1521,14,1
1100,2432,30,-1
1101,848,302,-1
1102,2312,301,-1
1103,2540,304,-1
1104,2413,307,-1
1105,1712,14,1
1106,3425,302,-1
1107,2794,301,-1
1108,2484,301,-1
1109,2284,7,1
1110,709,7,1
1111,1975,0,1
1112,385,44,1
1113,1764,302,-1
1114,3477,302,-1
1115,2222,9,1
1116,1509,250,-1
1117,704,162,1
1118,14,136,1
1119,327,178,1
1120,3341,301,-1
1121,2911,311,-1
1122,220,116,1
1123,3653,307,-1
1124,644,34,1
1125,3019,79,-1
1126,230,6,1
1127,3148,301,-1
1128,3034,301,-1
1129,305,5,1
1130,3292,302,-1
1131,532,13,1
1132,2664,302,-1
1133,3037,79,-1
1134,2910,302,-1
1135,2914,136,-1
1136,2851,307,-1
1137,3564,263,-1
1138,3282,308,-1
1139,1532,14,1
1140,2359,7,1
1141,2328,318,-1
1142,1556,9,1
1143,950,13,1
1144,2110,8,1
1145,804,24,1
1146,481,13,1
1147,2069,34,1
1148,2125,114,-1
1149,1551,17,1
1150,2942,263,-1
1151,2979,304,-1
1152,2300,4,1
1153,1623,302,-1
1154,768,34,1
1155,1168,34,1
1156,2517,300,-1
1157,2790,303,-1
1158,542,263,-1
1159,3289,301,-1
1160,795,16,1
1161,3083,79,-1
1162,1910,263,-1
1163,1868,9,1
1164,503,301,-1
1165,342,6,1
1166,884,302,-1
1167,2990,302,-1
1168,2267,24,1
1169,1410,9,1
1170,80,0,1
1171,3155,301,-1
1172,333,29,1
1173,3227,302,-1
1174,1473,4,1
1175,2555,51,-1
1176,1172,4,1
1177,2257,302,-1
1178,1137,300,-1
1179,226,29,1
1180,2718,114,-1
1181,963,7,1
1182,1777,5,1
1183,3073,300,-1
1184,2713,309,-1
1185,1326,304,-1
1186,3300,302,-1
1187,202,310,-1
1188,2648,167,-1
1189,832,8,1
1190,2402,302,-1
1191,177,16,1
1192,3056,304,-1
1193,3644,263,-1
1194,2754,53,-1
1195,3630,301,-1
1196,372,34,1
1197,2813,301,-1
1198,1480,35,1
1199,2711,301,-1
1200,1325,301,-1
1201,2578,300,-1
1202,2996,304,-1
1203,2735,301,-1
1204,1941,302,-1
1205,523,44,1
1206,1809,301,-1
1207,617,4,1
1208,1059,45,1
1209,181,34,1
1210,731,5,1
1211,1807,34,1
1212,3300,79,-1
1213,3081,301,-1
1214,1457,9,1
1215,269,6,1
1216,1033,16,1
1217,2168,301,-1
1218,106,11,1
1219,729,14,1
1220,648,35,1
1221,1938,4,1
1222,1927,29,1
1223,561,0,1
1224,3320,308,-1
1225,221,7,1
1226,368,35,1
1227,2257,9,1
1228,845,14,1
1229,89,300,-1
1230,2470,176,-1
1231,2112,13,1
1232,961,34,1
1233,309,304,-1
1234,581,130,1
1235,2584,301,-1
1236,3593,302,-1
1237,2937,300,-1
1238,2500,307,-1
1239,1073,13,1
1240,2702,52,-1
1241,1522,45,1
1242,2065,79,-1
1243,182,67,1
1244,1543,35,1
1245,2056,9,1
1246,2355,303,-1
1247,1785,304,-1
1248,1997,9,1
1249,371,304,-1
1250,2864,304,-1
1251,2271,301,-1
1252,2407,308,-1
1253,2493,302,-1
1254,30,12,1
1255,2742,97,-1
1256,2915,64,-1
1257,316,154,1
1258,3086,79,-1
1259,1129,4,1
1260,185,79,1
1261,1851,105,1
1262,2676,300,-1
1263,2594,210,-1
1264,1426,300,-1
1265,2801,304,-1
1266,2987,302,-1
1267,802,307,-1
1268,2142,9,1
1269,1653,23,1
1270,1863,14,1
1271,763,0,1
1272,1968,136,-1
1273,197,8,1
1274,1555,302,-1
1275,820,302,-1
1276,3602,79,-1
1277,1407,35,1
1278,1257,307,-1
1279,3120,301,-1
1280,2656,300,-1
1281,1380,302,-1
1282,1642,17,1
1283,2145,302,-1
1284,2224,23,1
1285,1382,17,1
1286,301,7,1
1287,642,4,1
1288,751,307,-1
1289,3246,301,-1
1290,940,7,1
1291,3110,79,-1
1292,1440,53,1
1293,1434,302,-1
1294,3131,301,-1
1295,306,35,1
1296,2164,64,-1
1297,1589,8,1
1298,175,82,1
1299,596,5,1
1300,228,8,1
1301,3250,263,-1
1302,2926,301,-1
1303,949,16,1
1304,2435,300,-1
1305,2637,79,-1
1306,2951,79,-1
1307,580,35,1
1308,3549,302,-1
1309,2565,300,-1
1310,14,155,1
1311,2154,263,-1
1312,480,149,1
1313,2571,302,-1
1314,1118,6,1
1315,1619,302,-1
1316,710,5,1
1317,295,4,1
1318,1480,304,-1
1319,2575,302,-1
1320,719,24,1
1321,583,6,1
1322,2972,79,-1
1323,2453,118,-1
1324,2107,9,1
1325,402,212,1
1326,2005,300,-1
1327,2227,14,1
1328,2341,7,1
1329,1804,263,-1
1330,1887,9,1
1331,2002,35,1
1332,108,13,1
1333,1663,16,1
1334,615,14,1
1335,204,7,1
1336,3485,300,-1
1337,2495,301,-1
1338,2934,304,-1
1339,1185,14,1
1340,2976,302,-1
1341,1894,9,1
1342,2737,307,-1
1343,431,52,-1
1344,234,134,1
1345,731,4,1
1346,2548,301,-1
1347,3109,83,-1
1348,1537,9,1
1349,210,26,1
1350,2338,301,-1
1351,234,165,1
1352,1121,16,1
1353,2608,304,-1
1354,1010,53,1
1355,2526,300,-1
1356,2199,307,-1
1357,795,7,1
1358,535,302,-1
1359,3254,301,-1
1360,770,306,-1
1361,1440,158,1
1362,3082,302,-1
1363,236,24,1
1364,2913,304,-1
1365,882,14,1
1366,1116,4,1
1367,1044,300,-1
1368,35,8,1
1369,1309,303,-1
1370,969,7,1
1371,712,14,1
1372,167,29,1
1373,2660,301,-1
1374,2920,302,-1
1375,868,4,1
1376,638,7,1
1377,1825,310,-1
1378,692,195,-1
1379,3451,302,-1
1380,546,7,1
1381,2158,4,1
1382,160,9,1
1383,565,8,1
1384,547,14,1
1385,2539,263,-1
1386,619,313,-1
1387,2654,301,-1
1388,1294,301,-1
1389,1609,35,1
1390,2998,303,-1
1391,2416,302,-1
1392,3355,307,-1
1393,1760,304,-1
1394,2422,14,1
1395,1455,25,1
1396,892,24,1
1397,237,14,1
1398,1730,9,1
1399,3484,301,-1
1400,3422,300,-1
1401,770,304,-1
1402,1570,4,1
1403,2555,195,-1
1404,2969,79,-1
1405,311,14,1
1406,3088,302,-1
1407,1835,302,-1
1408,229,34,1
1409,2707,53,-1
1410,421,67,1
1411,1162,14,1
1412,301,5,1
1413,2839,304,-1
1414,604,300,-1
1415,1066,35,1
1416,3575,79,-1
1417,2665,180,-1
1418,152,4,1
1419,1381,9,1
1420,2746,263,-1
1421,1127,23,1
1422,1154,185,1
1423,2116,9,1
1424,421,45,1
1425,2442,32,1
1426,672,4,1
1427,2796,301,-1
1428,2816,301,-1
1429,562,16,1
1430,3338,302,-1
1431,81,5,1
1432,1140,302,-1
1433,2493,225,-1
1434,3109,308,-1
1435,70,33,1
1436,142,38,1
1437,2089,301,-1
1438,1593,4,1
1439,1009,302,-1
1440,2092,301,-1
1441,523,13,1
1442,3475,79,-1
1443,345,32,1
1444,3625,302,-1
1445,224,64,1
1446,2375,304,-1
1447,2119,276,1
1448,228,25,1
1449,2132,16,1
1450,619,304,-1
1451,85,5,1
1452,1396,14,1
1453,1816,79,-1
1454,3089,301,-1
1455,137,240,1
1456,2211,34,1
1457,2512,302,-1
1458,3505,304,-1
1459,21,26,1
1460,1268,24,1
1461,2151,313,-1
1462,2001,302,-1
1463,703,30,-1
1464,310,9,1
1465,511,16,1
1466,2150,16,1
1467,2430,329,-1
1468,1402,302,-1
1469,2775,167,-1
1470,2809,302,-1
1471,1218,9,1
1472,3054,306,-1
1473,198,7,1
1474,2846,263,-1
1475,587,7,1
1476,794,35,1
