140,1806,3,1
141,746,442,-1
142,249,166,-1
143,4319,1,1
144,3005,253,-1
145,4485,231,1
146,3853,393,-1
147,2353,72,1
148,1377,77,-1
149,492,163,-1
150,4081,32,1
151,3710,4,1
152,3589,156,-1
153,1414,322,-1
154,4060,47,-1
155,4343,171,-1
156,4536,212,-1
157,269,326,-1
158,3851,240,-1
159,87,276,-1
160,1171,43,1
161,2154,32,1
162,4540,372,1
163,3503,333,-1
164,1725,325,-1
165,4521,29,1
166,3934,32,1
167,3509,32,1
168,1822,406,-1
169,2000,77,1
170,2199,32,1
171,2562,431,-1
172,1070,43,1
173,1154,30,1
174,1877,32,1
175,4508,243,1
176,657,448,-1
177,2603,361,-1
178,2139,2,1
179,2956,385,-1
180,3042,32,1
181,3779,287,-1
182,1935,337,-1
183,1422,30,1
184,4285,239,-1
185,3150,36,1
186,1050,194,-1
187,614,32,-1
188,1588,155,-1
189,1391,129,-1
190,4323,194,-1
191,249,74,-1
192,1894,37,1
193,2660,76,1
194,887,304,-1
195,2180,38,1
196,4489,281,1
197,1210,75,-1
198,2876,3,1
199,2746,418,-1
200,2686,11,1
201,551,116,-1
202,3445,259,-1
203,1911,181,-1
204,46,381,-1
205,1080,77,-1
206,4013,72,1
207,2011,66,-1
208,1113,30,1
209,4549,251,-1
210,13,90,-1
211,4384,88,-1
212,4094,20,-1
213,2264,76,1
214,520,254,-1
215,1915,38,1
216,1499,92,-1
217,2678,81,-1
218,2947,236,-1
219,3736,31,1
220,4586,314,1
221,1682,378,-1
222,1131,124,-1
223,2764,31,1
224,3978,431,-1
225,928,163,-1
226,3157,4,1
227,743,100,-1
228,2633,3,1
229,3056,48,-1
230,2594,39,1
231,880,43,1
232,3742,2,1
233,578,218,-1
234,1121,287,-1
235,1331,30,1
236,3960,197,-1
237,2726,369,-1
238,1878,72,1
239,578,351,-1
240,2678,178,1
241,4479,245,1
242,3760,32,1
243,1713,388,-1
244,1768,73,1
245,2930,72,1
246,4575,260,-1
247,301,43,1
248,2628,72,1
249,3484,45,-1
250,69,30,1
251,1225,282,-1
252,2187,241,-1
253,787,353,-1
254,2156,0,1
255,2539,74,1
256,1961,0,1
257,3843,76,1
258,524,437,-1
259,4603,236,1
260,3537,0,1
261,4011,64,-1
262,4487,246,1
263,1836,76,1
264,3767,33,1
265,4085,36,1
266,2560,156,-1
267,3736,2,1
268,1881,2,1
269,3334,165,-1
270,1688,60,-1
271,4590,258,1
272,2182,71,-1
273,1830,202,-1
274,3889,359,-1
275,2119,158,-1
276,2617,1,1
277,4126,72,1
278,2716,76,1
279,1915,389,-1
280,4172,74,1
281,618,222,-1
282,3771,7,-1
283,206,64,-1
284,4452,223,1
285,4115,77,1
286,4110,330,-1
287,1972,0,1
288,3715,415,-1
289,3312,4,1
290,26,23,1
291,3169,308,-1
292,4591,233,1
293,232,440,-1
294,3967,77,-1
295,4608,231,1
296,3292,4,1
297,4500,255,1
298,2156,32,1
299,3334,218,-1
300,4344,51,1
301,823,205,-1
302,3402,39,1
303,3864,217,-1
304,4619,225,-1
305,2065,424,-1
306,4302,349,-1
307,2323,87,-1
308,3407,0,1
309,4485,245,1
310,1175,147,-1
311,2010,2,1
312,4024,40,1
313,4101,74,1
314,1249,102,-1
315,2842,2,1
316,3315,131,-1
317,726,447,-1
318,2370,441,-1
319,3657,24,-1
320,2259,295,-1
321,1137,30,1
322,3523,2,1
323,428,30,1
324,4629,352,1
325,3787,38,1
326,3679,72,1
327,420,11,1
328,3415,76,1
329,4603,266,1
330,2388,3,1
331,1410,47,1
332,1018,43,1
333,411,93,-1
334,1141,9,-1
335,3025,72,1
336,447,365,-1
337,3547,219,-1
338,2946,37,-1
339,471,62,-1
340,257,273,-1
341,1967,72,1
342,591,157,-1
343,4578,409,-1
344,418,255,-1
345,26,19,1
346,3035,407,-1
347,2450,38,1
348,4445,141,-1
349,441,43,1
350,4478,235,1
351,593,301,-1
352,9,101,-1
353,1031,43,1
354,4586,315,1
355,1456,56,1
356,4066,289,-1
357,467,429,-1
358,4476,107,1
359,1837,32,1
360,1133,30,1
361,4341,38,1
362,1976,1,1
363,1302,77,-1
364,2514,2,1
365,4011,120,-1
366,2479,47,-1
367,3849,235,-1
368,1398,352,-1
369,4331,391,-1
370,350,261,-1
371,3628,210,-1
372,68,406,-1
373,1594,43,1
374,4372,74,-1
375,3382,151,-1
376,4285,430,-1
377,1623,245,-1
378,26,22,1
379,3904,4,1
380,1223,281,-1
381,4241,74,1
382,4475,72,1
383,2069,228,-1
384,3329,83,-1
385,1761,363,-1
386,4385,155,-1
387,3615,226,-1
388,1642,14,-1
389,1427,43,1
390,2242,72,1
391,2732,353,-1
392,2274,10,-1
393,2568,74,1
394,856,43,1
395,1748,102,1
396,2339,0,1
397,4381,141,-1
398,4336,130,-1
399,2585,76,1
400,2816,162,-1
401,4571,221,1
402,2163,361,-1
403,364,180,-1
404,3746,72,1
405,767,320,-1
406,1274,55,1
407,1372,43,1
408,1284,230,-1
409,552,43,1
410,1096,43,1
411,1037,104,-1
412,916,30,1
413,2951,208,-1
414,3219,72,1
415,4252,36,1
416,1639,269,-1
417,1242,428,-1
418,2188,68,-1
419,2521,74,1
420,2334,35,1
421,2411,2,1
422,4610,224,1
423,1447,30,1
424,3704,37,1
425,915,122,-1
426,4275,40,1
427,4277,74,1
428,4220,3,1
429,1474,131,-1
430,2066,72,1
431,2498,38,1
432,3519,151,-1
433,1908,63,-1
434,4150,439,-1
435,585,425,-1
436,4478,227,1
437,1732,72,1
438,2881,74,1
439,4537,340,1
440,1970,32,1
441,227,45,1
442,2641,40,1
443,2385,2,1
444,1748,98,1
445,2629,15,-1
446,2181,0,1
447,251,392,-1
448,3675,32,1
449,2849,73,1
450,1605,285,-1
451,3179,74,1
452,1601,180,-1
453,3274,7,-1
454,615,358,-1
455,4319,32,1
456,732,158,-1
457,4479,244,1
458,1430,65,-1
459,2199,73,1
460,720,308,-1
461,1552,24,-1
462,3759,219,-1
463,2014,32,1
464,4534,8,-1
465,4495,53,1
466,2374,32,1
467,3009,220,-1
468,998,319,-1
469,2659,129,1
470,3372,27,-1
471,1567,30,1
472,2891,33,1
473,2342,32,1
474,4559,411,1
475,2185,416,-1
476,2325,317,-1
477,474,72,-1
478,640,30,1
479,645,191,-1
480,339,149,-1
481,1619,30,1
482,1558,334,-1
483,1150,205,-1
484,3199,172,-1
485,3786,72,1
486,1986,72,1
487,3778,32,1
488,645,342,-1
489,3207,178,-1
490,3904,73,1
491,4270,262,-1
492,3787,76,1
493,3778,117,-1
494,3776,72,1
495,900,30,1
496,4200,32,1
497,3908,0,1
498,3787,2,1
499,2483,443,-1
500,1010,30,1
501,4261,72,1
502,3968,40,-1
503,4571,42,1
504,2260,73,1
505,2963,72,1
506,4173,74,1
507,3172,186,-1
508,1657,53,1
509,4322,0,1
510,4369,52,1
511,2264,37,1
512,4262,118,-1
513,2697,99,-1
514,1609,10,1
515,4401,48,1
516,2182,35,1
517,2202,0,1
518,3400,0,-1
519,3706,214,-1
520,1297,30,1
521,1365,43,1
522,4231,37,1
523,1818,185,-1
524,1130,408,-1
525,1192,43,1
526,2466,38,1
527,4202,20,-1
528,3033,234,-1
529,3154,193,-1
530,3431,72,1
531,539,30,1
532,3852,38,1
533,580,227,-1
534,1821,179,-1
535,2744,31,-1
536,3787,35,1
537,4603,239,1
538,3452,72,1
539,1304,136,-1
540,91,251,-1
541,2218,72,1
542,2068,40,1
543,2454,19,-1
544,3060,74,1
545,1707,258,-1
546,212,30,1
547,37,332,-1
548,2173,75,1
549,1319,73,-1
550,1216,43,1
551,3450,312,-1
552,867,43,1
553,488,206,-1
554,1535,46,1
555,530,30,1
556,3750,33,1
557,4216,4,1
558,2993,32,1
559,4478,217,1
560,3881,257,-1
561,2636,399,-1
562,3133,156,-1
563,3628,350,-1
564,1485,30,1
565,2579,31,1
566,2597,1,1
567,4127,72,1
568,3904,0,1
569,632,30,1
570,1681,315,-1
571,2912,74,1
572,2209,300,-1
573,2117,0,1
574,4499,296,-1
575,4195,44,-1
576,689,30,1
577,3904,35,1
578,1277,321,-1
579,3931,243,-1
580,1716,401,-1
581,256,43,1
582,2660,402,-1
583,674,30,1
584,4611,220,1
585,2415,0,1
586,449,27,-1
587,1409,30,1
588,4092,333,-1
589,1140,30,1
590,767,30,1
591,3818,1,1
592,1389,291,-1
593,3766,33,1
594,2996,93,-1
595,796,330,-1
596,2228,99,-1
597,4608,236,1
598,2624,73,1
599,207,9,-1
600,4543,339,-1
601,1751,99,-1
602,2452,31,1
603,3876,74,1
604,2620,344,-1
605,1645,11,1
606,277,110,-1
607,3498,73,1
608,2169,72,1
609,794,435,-1
610,3707,109,-1
611,2708,73,1
612,2510,35,1
613,3525,32,1
614,2931,351,-1
615,874,339,-1
616,3567,37,-1
617,3484,411,-1
618,2309,39,1
619,2215,38,1
620,532,43,1
621,3820,2,1
622,24,302,-1
623,1535,139,-1
624,3197,33,1
625,2626,0,1
626,3779,74,1
627,4521,23,1
628,2603,329,-1
629,3885,205,-1
630,980,43,1
631,1690,244,-1
632,3486,39,1
633,2152,210,-1
634,4187,390,-1
635,3850,166,-1
636,2381,72,1
637,4281,285,-1
638,2617,158,-1
639,3744,74,1
640,3320,35,1
641,1594,435,-1
642,1460,43,1
643,2759,271,-1
644,4037,73,1
645,3552,39,1
646,384,398,-1
647,3904,77,1
648,2119,77,1
649,2631,72,1
650,3395,38,1
651,4365,275,-1
652,200,357,-1
653,802,330,-1
654,4195,254,-1
655,1919,35,1
656,48,30,1
657,3964,73,1
658,3978,144,-1
659,1621,30,1
660,3250,40,1
661,4483,11,1
662,2898,72,1
663,1587,1,-1
664,2687,24,-1
665,2258,304,-1
666,4609,262,1
667,1746,3,1
668,3996,72,1
669,2691,147,-1
670,3726,1,1
671,2407,72,1
672,273,402,-1
673,73,286,-1
674,413,12,-1
675,2244,3,1
676,1721,72,1
677,525,43,1
678,1781,2,1
679,3714,398,-1
680,3905,0,1
681,3387,18,-1
682,3586,326,-1
683,2147,0,1
684,2776,385,-1
685,299,110,-1
686,2874,72,1
687,4452,230,1
688,2072,76,-1
689,2079,64,-1
690,885,234,-1
691,4280,40,1
692,1526,30,1
693,1883,77,1
694,2158,32,1
695,4392,327,-1
696,628,30,1
697,4386,52,1
698,41,357,-1
699,1047,30,1
700,3051,95,-1
701,3127,32,1
702,496,84,-1
703,3473,74,1
704,1086,30,1
705,4245,158,-1
706,1571,292,-1
707,1707,378,-1
708,4106,76,1
709,4547,370,1
710,1820,72,1
711,1539,49,1
712,253,404,-1
713,2200,4,1
714,2770,72,1
715,1966,95,-1
716,2065,32,1
717,147,30,1
718,3938,74,1
719,3672,33,1
720,3085,233,-1
721,509,45,1
722,1574,10,1
723,4396,86,-1
724,4478,233,1
725,2715,0,1
726,1286,123,-1
727,3358,7,-1
728,2677,124,-1
729,3872,39,1
730,4562,253,-1
731,1919,32,1
732,3589,2,1
733,4611,225,1
734,2726,35,1
735,2575,72,1
736,3871,4,1
737,3419,74,1
738,2215,3,1
739,3652,4,1
740,4442,52,1
741,2160,4,1
742,2548,34,1
743,1035,43,1
744,3937,109,1
745,700,43,1
746,1000,232,-1
747,2914,74,1
748,2394,307,-1
749,1208,30,1
750,3211,76,1
751,1920,98,-1
752,1019,200,-1
753,2020,448,-1
754,498,92,-1
755,2706,76,1
756,2239,270,-1
757,1808,0,1
758,4073,4,1
759,1247,30,1
760,1285,46,1
761,1882,38,1
762,3900,34,1
763,2807,2,1
764,4589,221,1
765,3667,84,-1
766,4007,2,1
767,4231,181,-1
768,944,30,1
769,1392,249,-1
770,3288,360,-1
771,2718,2,1
772,1992,38,1
773,97,128,-1
774,4223,39,1
775,3740,73,1
776,3911,421,-1
777,2267,2,1
778,4278,40,1
779,1315,30,1
780,3712,73,1
781,1642,43,1
782,4592,179,-1
783,4223,242,-1
784,3384,376,-1
785,728,79,-1
786,4217,215,-1
787,2334,15,-1
788,2686,10,1
789,4161,77,1
790,2771,73,1
791,2312,193,-1
792,1982,113,-1
793,4564,323,-1
794,4282,39,1
795,74,251,-1
796,3720,119,-1
797,80,51,1
798,4209,356,-1
799,1954,38,1
800,3113,385,-1
801,1762,159,-1
802,2541,73,1
803,2415,32,1
804,606,30,1
805,1763,76,1
806,1243,122,-1
807,4105,3,1
808,3987,106,-1
809,3996,38,1
810,133,30,1
811,3629,422,-1
812,4611,241,1
813,4026,61,-1
814,3171,24,-1
815,206,43,1
816,4611,216,1
817,2052,338,-1
818,3534,2,1
819,2542,40,-1
820,2275,38,1
821,1837,4,1
822,2715,361,-1
823,2669,0,1
824,2022,73,1
825,4233,39,1
826,2446,412,-1
827,3836,72,1
828,2008,289,-1
829,1963,2,1
830,3564,419,-1
831,2334,74,1
832,3787,77,1
833,2205,363,-1
834,16,87,-1
835,1148,445,-1
836,2764,72,1
837,428,300,-1
838,3801,179,-1
839,959,308,-1
840,4543,108,1
841,1012,86,-1
842,2466,381,-1
843,780,30,1
844,1812,289,-1
845,3976,178,-1
846,4451,228,1
847,567,127,-1
848,2240,264,-1
849,3814,73,1
850,4237,74,1
851,3468,32,1
852,259,49,1
853,4484,299,1
854,1940,136,-1
855,1251,18,-1
856,810,30,1
857,4600,221,1
858,2372,127,-1
859,2645,35,1
860,1541,30,1
861,103,30,1
862,916,259,-1
863,4233,74,1
864,2607,131,-1
865,799,30,1
866,3221,357,-1
867,2649,33,1
868,1075,108,-1
869,3328,33,1
870,1866,73,1
871,808,64,-1
872,1843,35,1
873,826,150,-1
874,3597,41,1
875,391,3,-1
876,3939,74,1
877,1063,43,1
878,2840,0,1
879,672,30,1
880,3976,74,1
881,470,42,-1
882,1369,30,1
883,1799,277,-1
884,2629,77,1
885,3223,201,-1
886,1071,387,-1
887,4478,232,1
888,3488,281,-1
889,1361,226,-1
890,2407,3,1
891,2906,74,1
892,2323,268,-1
893,4023,194,-1
894,1512,119,-1
895,61,229,-1
896,3691,73,1
897,893,439,-1
898,2789,371,-1
899,1823,4,1
900,3404,72,1
901,3625,145,-1
902,2244,167,-1
903,3977,74,1
904,168,256,-1
905,1938,72,1
906,3259,155,-1
907,1875,34,-1
908,4043,3,1
909,3172,180,-1
910,2085,72,1
911,567,30,1
912,1753,137,-1
913,3934,297,-1
914,3413,74,1
915,826,30,1
916,2608,4,1
917,2485,72,1
918,1839,4,1
919,3597,31,1
920,708,184,-1
921,4422,391,-1
922,4278,73,1
923,2497,407,-1
924,3414,203,-1
925,269,394,-1
926,3769,187,-1
927,1850,39,1
928,460,190,-1
929,918,111,-1
930,1105,391,-1
931,3016,208,-1
932,2066,73,1
933,4480,132,-1
934,848,248,-1
935,4455,202,1
936,4604,241,1
937,556,30,1
938,4555,410,1
939,1883,31,1
940,3164,353,-1
941,962,37,-1
942,3251,302,-1
943,3617,31,1
944,4183,41,1
945,2879,227,-1
946,533,254,-1
947,1605,43,1
948,1317,174,-1
949,4608,238,1
950,3546,4,1
951,2174,170,-1
952,1536,424,-1
953,2751,199,-1
954,4147,74,1
955,3200,1,1
956,1789,389,-1
957,845,43,1
958,4431,30,1
959,559,55,1
960,3666,109,1
961,3772,74,1
962,2498,1,1
963,4223,3,1
964,2504,160,-1
965,2793,226,-1
966,341,190,-1
967,2950,73,1
968,2101,158,-1
969,4515,210,1
970,3592,32,1
971,1192,246,-1
972,3007,74,1
973,2624,32,1
974,4472,273,-1
975,2680,181,1
976,883,29,-1
977,201,30,1
978,4059,1,1
979,2461,185,-1
980,3210,72,1
981,3394,200,-1
982,1846,127,-1
983,3536,294,-1
984,4467,141,1
985,2489,2,1
986,4449,311,-1
987,3698,74,1
988,3453,3,1
989,3036,36,1
990,999,45,1
991,4592,246,1
992,2961,74,1
993,703,401,-1
994,1868,351,-1
995,2267,385,-1
996,570,147,-1
997,2961,388,-1
998,4494,91,-1
999,2593,111,-1
1000,1016,294,-1
1001,122,296,-1
1002,720,342,-1
1003,2662,133,1
1004,2212,88,-1
1005,225,366,-1
1006,1176,321,-1
1007,4272,4,1
1008,3644,72,1
1009,1913,40,1
1010,2456,2,1
1011,1848,245,-1
1012,1913,72,1
1013,842,112,-1
1014,3995,0,1
1015,28,38,1
1016,3073,276,-1
1017,2847,37,1
1018,3418,33,1
1019,3537,203,-1
1020,3836,37,1
1021,2945,3,1
1022,827,223,-1
1023,3846,25,-1
1024,2049,72,1
1025,1261,123,-1
1026,3388,437,-1
1027,1290,30,1
1028,3242,4,1
1029,3393,38,1
1030,764,254,-1
1031,4443,22,1
1032,2334,41,1
1033,3250,35,1
1034,2501,443,-1
1035,3946,256,-1
1036,1748,403,-1
1037,2500,321,-1
1038,2399,73,1
1039,742,301,-1
1040,3059,0,1
1041,2237,73,1
1042,1196,277,-1
1043,1405,30,1
1044,1586,30,1
1045,3597,72,1
1046,3282,49,-1
1047,4459,141,1
1048,3805,40,1
1049,3639,74,1
1050,2862,406,-1
1051,741,30,1
1052,1804,15,-1
1053,1737,78,1
1054,580,152,-1
1055,3691,32,1
1056,1153,212,-1
1057,455,30,1
1058,2564,72,1
1059,4405,49,1
1060,2610,393,-1
1061,3125,149,-1
1062,2272,442,-1
1063,3525,237,-1
1064,4145,200,-1
1065,773,68,-1
1066,3804,72,1
1067,2737,4,-1
1068,2280,72,1
1069,3878,33,1
1070,149,30,1
1071,4485,217,1
1072,3804,315,-1
1073,3661,367,-1
1074,3160,72,1
1075,2068,214,-1
1076,1730,306,-1
1077,1889,33,1
1078,1897,73,1
1079,347,30,1
1080,3749,72,1
1081,1897,176,-1
1082,4045,221,-1
1083,3245,32,1
1084,227,435,-1
1085,2214,77,1
1086,1155,43,1
1087,4205,3,1
1088,4628,43,-1
1089,2919,133,-1
1090,2776,128,-1
1091,3879,32,1
1092,1772,38,1
1093,4392,414,-1
1094,4260,72,1
1095,2200,37,1
1096,3886,40,1
1097,1120,43,1
1098,1873,32,1
1099,4065,401,-1
1100,4221,136,-1
1101,4111,77,-1
1102,4558,414,1
1103,1061,239,-1
1104,193,53,-1
1105,4506,325,1
1106,1404,30,1
1107,1906,32,1
1108,2035,1,1
1109,538,11,1
1110,3825,261,-1
1111,337,106,-1
1112,2538,313,-1
1113,3686,103,1
1114,4550,11,1
1115,1599,38,-1
1116,2406,2,1
1117,4081,74,1
1118,3063,72,1
1119,1125,165,-1
1120,3576,254,-1
1121,4567,375,1
1122,3943,241,-1
1123,1665,396,-1
1124,4608,342,-1
1125,1185,53,1
1126,4291,77,1
1127,2674,160,1
1128,346,270,-1
1129,3011,76,1
1130,4554,374,-1
1131,1693,410,-1
1132,3494,249,-1
1133,1661,10,1
1134,3796,203,-1
1135,4490,386,-1
1136,4161,2,1
1137,2941,74,1
1138,4034,86,-1
1139,2937,61,-1
1140,477,63,-1
1141,3636,0,1
1142,2368,182,-1
1143,3296,2,1
1144,2629,1,1
1145,3333,152,-1
1146,1888,72,1
1147,874,380,-1
1148,4288,74,1
1149,2400,228,-1
1150,631,9,-1
1151,4537,344,1
1152,1909,40,1
1153,1132,30,1
1154,3207,363,-1
1155,4465,291,-1
1156,2056,0,1
1157,4223,40,1
1158,3650,72,1
1159,482,30,1
1160,3118,414,-1
1161,2688,352,-1
1162,2666,2,1
1163,2846,31,1
1164,2749,277,-1
1165,3651,72,1
1166,940,39,-1
1167,3043,0,1
1168,2557,163,-1
1169,1410,39,-1
1170,2708,39,1
1171,3495,235,-1
1172,4517,324,-1
1173,1254,377,-1
1174,2773,36,-1
1175,3497,117,-1
1176,1837,33,1
1177,1544,257,-1
1178,3443,444,-1
1179,3293,74,1
1180,478,43,1
1181,3934,38,1
1182,3238,343,-1
1183,4024,73,1
1184,1195,30,1
1185,2233,72,1
1186,4618,294,1
1187,3215,74,1
1188,1035,110,-1
1189,3143,39,1
1190,3716,74,1
1191,1827,261,-1
1192,4536,182,-1
1193,3747,20,-1
1194,1396,30,1
1195,3643,136,-1
1196,19,419,-1
1197,1747,312,-1
1198,3213,72,1
1199,2467,161,-1
1200,3033,74,1
1201,1653,284,-1
1202,3831,1,1
1203,328,30,1
1204,3950,72,1
1205,1248,133,-1
1206,3415,34,1
1207,3656,72,1
1208,4508,241,1
1209,1929,369,-1
1210,1456,45,1
1211,2036,446,-1
1212,273,43,1
1213,4163,273,-1
1214,2214,32,1
1215,237,231,-1
1216,3218,72,1
1217,4083,39,1
1218,4488,311,1
1219,2176,73,1
1220,1530,197,-1
1221,1560,75,-1
1222,3854,34,1
1223,46,30,1
1224,283,43,1
1225,3629,295,-1
1226,4586,42,1
1227,3427,275,-1
1228,4569,434,1
1229,3784,39,1
1230,3897,1,1
1231,3765,366,-1
1232,1469,310,-1
1233,1929,2,1
1234,4015,72,1
1235,2449,3,1
1236,2582,73,1
1237,412,30,1
1238,3043,72,1
1239,2377,39,1
1240,1001,43,1
1241,2884,176,-1
1242,1054,289,-1
1243,367,313,-1
1244,2671,155,1
1245,2687,340,-1
1246,1525,30,1
1247,3022,257,-1
1248,2852,72,1
1249,1620,10,1
1250,4250,74,1
1251,710,30,1
1252,2915,254,-1
1253,2187,32,1
1254,4525,232,1
1255,3165,4,1
1256,3414,236,-1
1257,1771,325,-1
1258,158,433,-1
1259,3914,38,1
1260,3543,1,1
1261,2832,207,-1
1262,38,237,-1
1263,3597,37,1
1264,3832,31,1
1265,2905,73,1
1266,198,22,-1
1267,677,185,-1
1268,1988,2,1
1269,3952,4,1
1270,3700,77,1
1271,122,345,-1
1272,1353,43,1
1273,3204,40,1
1274,666,30,1
1275,4481,220,1
1276,940,231,-1
1277,1836,73,1
1278,3982,74,1
1279,3629,390,-1
1280,4288,358,-1
1281,3191,4,1
1282,4481,241,1
1283,3171,445,-1
1284,4622,247,1
1285,4526,402,-1
1286,3636,215,-1
1287,4571,394,1
1288,232,56,1
1289,53,183,-1
1290,886,401,-1
1291,3446,146,-1
1292,2500,263,-1
1293,36,49,-1
1294,971,251,-1
1295,2262,340,-1
1296,1408,93,-1
1297,2003,411,-1
1298,3916,214,-1
1299,3440,32,1
1300,472,43,1
1301,1241,5,-1
1302,730,202,-1
1303,3623,2,-1
1304,4167,368,-1
1305,2988,73,1
1306,1257,111,-1
1307,3552,422,-1
1308,1481,448,-1
1309,1577,48,1
1310,4418,53,1
1311,4330,55,-1
1312,4496,272,1
1313,1210,187,-1
1314,4083,37,1
1315,1064,30,1
1316,698,43,1
1317,4220,2,1
1318,2486,32,1
1319,1629,43,1
1320,260,30,1
1321,1551,43,1
1322,2758,4,1
1323,2364,333,-1
1324,4548,193,1
1325,102,256,-1
1326,2944,37,1
1327,4201,73,1
1328,4115,74,1
1329,1020,155,-1
1330,4360,10,1
1331,635,286,-1
1332,3247,32,1
1333,2404,72,1
1334,1850,35,1
1335,3641,276,-1
1336,1777,38,1
1337,2942,51,-1
1338,3830,398,-1
1339,4615,234,1
1340,4525,219,1
1341,2068,333,-1
1342,3905,2,1
1343,2238,339,-1
1344,3243,184,-1
1345,3396,257,-1
1346,1468,289,-1
1347,324,327,-1
1348,2773,32,1
1349,4151,28,-1
1350,791,136,-1
1351,3120,225,-1
1352,1091,30,1
1353,2617,2,1
1354,2166,37,1
1355,3313,34,1
1356,2309,35,1
1357,3881,130,-1
1358,3769,33,1
1359,1749,303,-1
1360,4480,265,1
1361,3617,4,1
1362,2023,32,1
1363,4024,32,1
1364,2757,37,1
1365,126,144,-1
1366,2913,28,-1
1367,1772,40,1
1368,433,59,-1
1369,1743,12,1
1370,1179,30,1
1371,3871,72,1
1372,2138,75,1
1373,98,43,1
1374,3288,169,-1
1375,510,415,-1
1376,1268,347,-1
1377,3706,259,-1
1378,1620,165,-1
1379,2305,76,1
1380,2006,77,1
1381,2795,72,1
1382,2983,1,1
1383,4525,225,1
1384,1730,257,-1
1385,2302,75,1
1386,1119,196,-1
1387,1700,72,1
1388,398,28,-1
1389,4547,387,1
1390,903,43,1
1391,2783,32,1
1392,2225,111,-1
1393,2760,165,-1
1394,130,43,1
1395,4312,3,1
1396,2215,2,1
1397,3405,131,-1
1398,362,43,1
1399,2842,37,1
1400,3670,403,-1
1401,1139,335,-1
1402,4554,160,-1
1403,958,53,1
1404,1703,410,-1
1405,1675,7,-1
1406,2377,35,1
1407,1750,109,-1
1408,1480,211,-1
1409,3700,76,1
1410,3501,75,1
1411,2049,228,-1
1412,2019,2,1
1413,377,326,-1
1414,4547,97,1
1415,1059,80,-1
1416,2731,2,1
1417,592,30,1
1418,3904,257,-1
1419,162,316,-1
1420,3758,3,1
1421,2114,4,1
1422,2119,109,-1
1423,80,45,1
1424,3687,363,-1
1425,3866,151,-1
1426,2766,32,1
1427,3776,2,1
1428,1588,43,1
1429,2109,405,-1
1430,4479,228,1
1431,1894,34,1
1432,2675,162,1
1433,4314,32,1
1434,3032,39,1
1435,4006,39,1
1436,3298,76,1
1437,3866,257,-1
1438,3809,72,1
1439,4274,365,-1
1440,2547,393,-1
1441,3748,73,1
1442,1304,284,-1
1443,4477,220,1
1444,2503,2,1
1445,2111,62,-1
1446,3801,38,1
1447,1283,336,-1
1448,2274,73,1
1449,1157,30,1
1450,581,43,1
1451,2581,39,1
1452,3015,246,-1
1453,53,23,-1
1454,2838,362,-1
1455,1302,413,-1
1456,2003,378,-1
